Net generation from natural gas for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NG.H
16:52:15 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NG.H megawatthours
01/15/2021 10H,125629
01/15/2021 09H,124104
01/15/2021 08H,124225
01/15/2021 07H,126245
01/15/2021 06H,131119
01/15/2021 05H,136645
01/15/2021 04H,144991
01/15/2021 03H,152258
01/15/2021 02H,159850
01/15/2021 01H,160957
01/15/2021 00H,154163
01/14/2021 23H,143144
01/14/2021 22H,132141
01/14/2021 21H,126813
01/14/2021 20H,126531
01/14/2021 19H,128256
01/14/2021 18H,133192
01/14/2021 17H,142528
01/14/2021 16H,153674
01/14/2021 15H,162334
01/14/2021 14H,165500
01/14/2021 13H,165085
01/14/2021 12H,153397
01/14/2021 11H,139218
01/14/2021 10H,132406
01/14/2021 09H,128865
01/14/2021 08H,129188
01/14/2021 07H,130138
01/14/2021 06H,132379
01/14/2021 05H,141668
01/14/2021 04H,145353
01/14/2021 03H,153422
01/14/2021 02H,159466
01/14/2021 01H,164635
01/14/2021 00H,160926
01/13/2021 23H,152281
01/13/2021 22H,144102
01/13/2021 21H,141815
01/13/2021 20H,143570
01/13/2021 19H,147119
01/13/2021 18H,152885
01/13/2021 17H,159525
01/13/2021 16H,172384
01/13/2021 15H,183677
01/13/2021 14H,189295
01/13/2021 13H,184953
01/13/2021 12H,170237
01/13/2021 11H,156571
01/13/2021 10H,147805
01/13/2021 09H,145584
01/13/2021 08H,145325
01/13/2021 07H,147029
01/13/2021 06H,151950
01/13/2021 05H,157936
01/13/2021 04H,167776
01/13/2021 03H,178218
01/13/2021 02H,186400
01/13/2021 01H,191496
01/13/2021 00H,187205
01/12/2021 23H,178742
01/12/2021 22H,168282
01/12/2021 21H,161741
01/12/2021 20H,162082
01/12/2021 19H,167150
01/12/2021 18H,173397
01/12/2021 17H,181074
01/12/2021 16H,189014
01/12/2021 15H,196414
01/12/2021 14H,196948
01/12/2021 13H,189938
01/12/2021 12H,177506
01/12/2021 11H,164831
01/12/2021 10H,158565
01/12/2021 09H,158014
01/12/2021 08H,157715
01/12/2021 07H,159808
01/12/2021 06H,164561
01/12/2021 05H,173671
01/12/2021 04H,181786
01/12/2021 03H,190861
01/12/2021 02H,200731
01/12/2021 01H,204098
01/12/2021 00H,197285
01/11/2021 23H,187348
01/11/2021 22H,179575
01/11/2021 21H,176762
01/11/2021 20H,178012
01/11/2021 19H,180919
01/11/2021 18H,185474
01/11/2021 17H,191217
01/11/2021 16H,200636
01/11/2021 15H,205968
01/11/2021 14H,206478
01/11/2021 13H,201491
01/11/2021 12H,189509
01/11/2021 11H,176372
01/11/2021 10H,168560
01/11/2021 09H,163717
01/11/2021 08H,162188
01/11/2021 07H,163339
01/11/2021 06H,168963
01/11/2021 05H,174708
01/11/2021 04H,184499
01/11/2021 03H,192594
01/11/2021 02H,198919
01/11/2021 01H,199261
01/11/2021 00H,191637
01/10/2021 23H,179183
01/10/2021 22H,167474
01/10/2021 21H,159140
01/10/2021 20H,157271
01/10/2021 19H,157194
01/10/2021 18H,160355
01/10/2021 17H,163947
01/10/2021 16H,172844
01/10/2021 15H,176888
01/10/2021 14H,176970
01/10/2021 13H,172690
01/10/2021 12H,167181
01/10/2021 11H,162402
01/10/2021 10H,158099
01/10/2021 09H,157656
01/10/2021 08H,161057
01/10/2021 07H,161763
01/10/2021 06H,165681
01/10/2021 05H,171110
01/10/2021 04H,179245
01/10/2021 03H,186601
01/10/2021 02H,189839
01/10/2021 01H,189640
01/10/2021 00H,182419
01/9/2021 23H,173863
01/9/2021 22H,164976
01/9/2021 21H,159533
01/9/2021 20H,159043
01/9/2021 19H,162934
01/9/2021 18H,170668
01/9/2021 17H,178914
01/9/2021 16H,187708
01/9/2021 15H,191080
01/9/2021 14H,186500
01/9/2021 13H,180316
01/9/2021 12H,173536
01/9/2021 11H,167805
01/9/2021 10H,164951
01/9/2021 09H,162425
01/9/2021 08H,163864
01/9/2021 07H,166627
01/9/2021 06H,171204
01/9/2021 05H,174117
01/9/2021 04H,182325
01/9/2021 03H,188507
01/9/2021 02H,195648
01/9/2021 01H,197178
01/9/2021 00H,193554
01/8/2021 23H,184731
01/8/2021 22H,179670
01/8/2021 21H,177166
01/8/2021 20H,178257
01/8/2021 19H,181409
01/8/2021 18H,184628
01/8/2021 17H,189499
01/8/2021 16H,193331
01/8/2021 15H,194055
01/8/2021 14H,191757
01/8/2021 13H,184394
01/8/2021 12H,172067
01/8/2021 11H,161547
01/8/2021 10H,153715
01/8/2021 09H,152744
01/8/2021 08H,152908
01/8/2021 07H,154956
01/8/2021 06H,159759
01/8/2021 05H,162903
01/8/2021 04H,174803
01/8/2021 03H,185227
01/8/2021 02H,192873
01/8/2021 01H,196981
01/8/2021 00H,191801
01/7/2021 23H,181682
01/7/2021 22H,173619
01/7/2021 21H,170265
01/7/2021 20H,169088
01/7/2021 19H,169001
01/7/2021 18H,171385
01/7/2021 17H,174997
01/7/2021 16H,179141
01/7/2021 15H,182264
01/7/2021 14H,182657
01/7/2021 13H,175885
01/7/2021 12H,161703
01/7/2021 11H,144868
01/7/2021 10H,136752
01/7/2021 09H,135110
01/7/2021 08H,134227
01/7/2021 07H,136386
01/7/2021 06H,139744
01/7/2021 05H,146458
01/7/2021 04H,154194
01/7/2021 03H,160874
01/7/2021 02H,166664
01/7/2021 01H,169903
01/7/2021 00H,164585
01/6/2021 23H,154916
01/6/2021 22H,150140
01/6/2021 21H,143730
01/6/2021 20H,140269
01/6/2021 19H,140842
01/6/2021 18H,143927
01/6/2021 17H,148632
01/6/2021 16H,156344
01/6/2021 15H,164464
01/6/2021 14H,167855
01/6/2021 13H,163261
01/6/2021 12H,152873
01/6/2021 11H,138585
01/6/2021 10H,130501
01/6/2021 09H,128897
01/6/2021 08H,130072
01/6/2021 07H,131432
01/6/2021 06H,134700
01/6/2021 05H,139873
01/6/2021 04H,149163
01/6/2021 03H,158441
01/6/2021 02H,165289
01/6/2021 01H,168350
01/6/2021 00H,165259
01/5/2021 23H,156195
01/5/2021 22H,149753
01/5/2021 21H,144331
01/5/2021 20H,145525
01/5/2021 19H,148232
01/5/2021 18H,152659
01/5/2021 17H,157591
01/5/2021 16H,167787
01/5/2021 15H,173803
01/5/2021 14H,176930
01/5/2021 13H,172196
01/5/2021 12H,160213
01/5/2021 11H,148583
01/5/2021 10H,140296
01/5/2021 09H,137789
01/5/2021 08H,139660
01/5/2021 07H,143118
01/5/2021 06H,146591
01/5/2021 05H,153638
01/5/2021 04H,162528
01/5/2021 03H,170516
01/5/2021 02H,178081
01/5/2021 01H,182362
01/5/2021 00H,177801
01/4/2021 23H,168809
01/4/2021 22H,160034
01/4/2021 21H,155110
01/4/2021 20H,155036
01/4/2021 19H,156008
01/4/2021 18H,159277
01/4/2021 17H,162844
01/4/2021 16H,172603
01/4/2021 15H,177636
01/4/2021 14H,178955
01/4/2021 13H,172750
01/4/2021 12H,160423
01/4/2021 11H,146306
01/4/2021 10H,137378
01/4/2021 09H,133254
01/4/2021 08H,132308
01/4/2021 07H,133546
01/4/2021 06H,135657
01/4/2021 05H,140602
01/4/2021 04H,153993
01/4/2021 03H,161822
01/4/2021 02H,169033
01/4/2021 01H,171943
01/4/2021 00H,165762
01/3/2021 23H,157809
01/3/2021 22H,149953
01/3/2021 21H,143798
01/3/2021 20H,142593
01/3/2021 19H,144155
01/3/2021 18H,144959
01/3/2021 17H,145164
01/3/2021 16H,145330
01/3/2021 15H,143157
01/3/2021 14H,137859
01/3/2021 13H,132455
01/3/2021 12H,126050
01/3/2021 11H,121144
01/3/2021 10H,120411
01/3/2021 09H,121101
01/3/2021 08H,122590
01/3/2021 07H,123934
01/3/2021 06H,128094
01/3/2021 05H,133899
01/3/2021 04H,140850
01/3/2021 03H,148153
01/3/2021 02H,153716
01/3/2021 01H,157519
01/3/2021 00H,156247
01/2/2021 23H,148071
01/2/2021 22H,138265
01/2/2021 21H,134539
01/2/2021 20H,134987
01/2/2021 19H,136299
01/2/2021 18H,139751
01/2/2021 17H,146351
01/2/2021 16H,151566
01/2/2021 15H,152370
01/2/2021 14H,148008
01/2/2021 13H,143083
01/2/2021 12H,138181
01/2/2021 11H,134153
01/2/2021 10H,131998
01/2/2021 09H,132897
01/2/2021 08H,134507
01/2/2021 07H,137430
01/2/2021 06H,142333
01/2/2021 05H,149585
01/2/2021 04H,157063
01/2/2021 03H,161869
01/2/2021 02H,168084
01/2/2021 01H,170510
01/2/2021 00H,167572
01/1/2021 23H,160564
01/1/2021 22H,153448
01/1/2021 21H,148309
01/1/2021 20H,145492
01/1/2021 19H,144564
01/1/2021 18H,143583
01/1/2021 17H,145918
01/1/2021 16H,146246
01/1/2021 15H,144827
01/1/2021 14H,138142
01/1/2021 13H,132874
01/1/2021 12H,131175
01/1/2021 11H,127312
01/1/2021 10H,126987
01/1/2021 09H,128472
01/1/2021 08H,131076
01/1/2021 07H,134796
01/1/2021 06H,138032
01/1/2021 05H,142930
01/1/2021 04H,152042
01/1/2021 03H,161328
01/1/2021 02H,168302
01/1/2021 01H,171947
01/1/2021 00H,172057
12/31/2020 23H,166026
12/31/2020 22H,161316
12/31/2020 21H,155386
12/31/2020 20H,154628
12/31/2020 19H,156417
12/31/2020 18H,156815
12/31/2020 17H,158013
12/31/2020 16H,159444
12/31/2020 15H,158530
12/31/2020 14H,152518
12/31/2020 13H,145278
12/31/2020 12H,139922
12/31/2020 11H,132508
12/31/2020 10H,129330
12/31/2020 09H,128587
12/31/2020 08H,129206
12/31/2020 07H,132921
12/31/2020 06H,138148
12/31/2020 05H,148858
12/31/2020 04H,155512
12/31/2020 03H,161142
12/31/2020 02H,166736
12/31/2020 01H,169045
12/31/2020 00H,164721
12/30/2020 23H,155966
12/30/2020 22H,148538
12/30/2020 21H,142203
12/30/2020 20H,139053
12/30/2020 19H,138893
12/30/2020 18H,137414
12/30/2020 17H,138133
12/30/2020 16H,143346
12/30/2020 15H,145688
12/30/2020 14H,144748
12/30/2020 13H,139014
12/30/2020 12H,131953
12/30/2020 11H,125656
12/30/2020 10H,120520
12/30/2020 09H,118333
12/30/2020 08H,120163
12/30/2020 07H,125115
12/30/2020 06H,131404
12/30/2020 05H,134913
12/30/2020 04H,148235
12/30/2020 03H,157935
12/30/2020 02H,163133
12/30/2020 01H,163881
12/30/2020 00H,158169
12/29/2020 23H,148053
12/29/2020 22H,140800
12/29/2020 21H,132847
12/29/2020 20H,129717
12/29/2020 19H,130746
12/29/2020 18H,133355
12/29/2020 17H,139068
12/29/2020 16H,144105
12/29/2020 15H,146381
12/29/2020 14H,146344
12/29/2020 13H,144665
12/29/2020 12H,138129
12/29/2020 11H,128373
12/29/2020 10H,122540
12/29/2020 09H,121394
12/29/2020 08H,120708
12/29/2020 07H,122982
12/29/2020 06H,127327
12/29/2020 05H,132243
12/29/2020 04H,143284
12/29/2020 03H,150035
12/29/2020 02H,157526
12/29/2020 01H,160301
12/29/2020 00H,159962
12/28/2020 23H,154909
12/28/2020 22H,146853
12/28/2020 21H,140055
12/28/2020 20H,138699
12/28/2020 19H,140052
12/28/2020 18H,144368
12/28/2020 17H,147872
12/28/2020 16H,152366
12/28/2020 15H,155239
12/28/2020 14H,152776
12/28/2020 13H,148887
12/28/2020 12H,140598
12/28/2020 11H,130919
12/28/2020 10H,123049
12/28/2020 09H,119869
12/28/2020 08H,118852
12/28/2020 07H,121960
12/28/2020 06H,124669
12/28/2020 05H,134780
12/28/2020 04H,137499
12/28/2020 03H,145665
12/28/2020 02H,151407
12/28/2020 01H,153674
12/28/2020 00H,148769
12/27/2020 23H,140071
12/27/2020 22H,130347
12/27/2020 21H,121171
12/27/2020 20H,118347
12/27/2020 19H,119344
12/27/2020 18H,123421
12/27/2020 17H,126492
12/27/2020 16H,133922
12/27/2020 15H,140219
12/27/2020 14H,144293
12/27/2020 13H,144179
12/27/2020 12H,138928
12/27/2020 11H,135403
12/27/2020 10H,131657
12/27/2020 09H,130953
12/27/2020 08H,133038
12/27/2020 07H,134083
12/27/2020 06H,135740
12/27/2020 05H,139771
12/27/2020 04H,146123
12/27/2020 03H,150929
12/27/2020 02H,154136
12/27/2020 01H,155142
12/27/2020 00H,151670
12/26/2020 23H,143607
12/26/2020 22H,134019
12/26/2020 21H,127309
12/26/2020 20H,125131
12/26/2020 19H,127427
12/26/2020 18H,134754
12/26/2020 17H,144628
12/26/2020 16H,150808
12/26/2020 15H,158891
12/26/2020 14H,162702
12/26/2020 13H,160106
12/26/2020 12H,153610
12/26/2020 11H,143767
12/26/2020 10H,137945
12/26/2020 09H,135446
12/26/2020 08H,134564
12/26/2020 07H,136148
12/26/2020 06H,138009
12/26/2020 05H,134973
12/26/2020 04H,146399
12/26/2020 03H,150752
12/26/2020 02H,156677
12/26/2020 01H,158784
12/26/2020 00H,154952
12/25/2020 23H,146328
12/25/2020 22H,137900
12/25/2020 21H,132762
12/25/2020 20H,133777
12/25/2020 19H,138568
12/25/2020 18H,144985
12/25/2020 17H,151214
12/25/2020 16H,157595
12/25/2020 15H,161502
12/25/2020 14H,161202
12/25/2020 13H,153834
12/25/2020 12H,145036
12/25/2020 11H,136884
12/25/2020 10H,132959
12/25/2020 09H,130586
12/25/2020 08H,131781
12/25/2020 07H,134526
12/25/2020 06H,138090
12/25/2020 05H,140578
12/25/2020 04H,149042
12/25/2020 03H,154199
12/25/2020 02H,159132
12/25/2020 01H,161910
12/25/2020 00H,160324
12/24/2020 23H,148961
12/24/2020 22H,142075
12/24/2020 21H,137842
12/24/2020 20H,137591
12/24/2020 19H,138043
12/24/2020 18H,141205
12/24/2020 17H,143327
12/24/2020 16H,143242
12/24/2020 15H,140455
12/24/2020 14H,134700
12/24/2020 13H,126810
12/24/2020 12H,117944
12/24/2020 11H,109083
12/24/2020 10H,104815
12/24/2020 09H,103855
12/24/2020 08H,106290
12/24/2020 07H,110539
12/24/2020 06H,117264
12/24/2020 05H,131041
12/24/2020 04H,133008
12/24/2020 03H,141471
12/24/2020 02H,145742
12/24/2020 01H,147407
12/24/2020 00H,143936
12/23/2020 23H,137313
12/23/2020 22H,130738
12/23/2020 21H,123964
12/23/2020 20H,121184
12/23/2020 19H,121027
12/23/2020 18H,123145
12/23/2020 17H,127200
12/23/2020 16H,132769
12/23/2020 15H,138909
12/23/2020 14H,144347
12/23/2020 13H,145176
12/23/2020 12H,135564
12/23/2020 11H,125958
12/23/2020 10H,120533
12/23/2020 09H,117452
12/23/2020 08H,117579
12/23/2020 07H,118417
12/23/2020 06H,123966
12/23/2020 05H,125055
12/23/2020 04H,135336
12/23/2020 03H,144977
12/23/2020 02H,149704
12/23/2020 01H,150778
12/23/2020 00H,146625
12/22/2020 23H,139587
12/22/2020 22H,132900
12/22/2020 21H,127384
12/22/2020 20H,126769
12/22/2020 19H,127423
12/22/2020 18H,130281
12/22/2020 17H,136812
12/22/2020 16H,144388
12/22/2020 15H,150360
12/22/2020 14H,152408
12/22/2020 13H,150526
12/22/2020 12H,143139
12/22/2020 11H,134794
12/22/2020 10H,128589
12/22/2020 09H,123135
12/22/2020 08H,122788
12/22/2020 07H,125077
12/22/2020 06H,129314
12/22/2020 05H,140184
12/22/2020 04H,149926
12/22/2020 03H,160117
12/22/2020 02H,169738
12/22/2020 01H,172471
12/22/2020 00H,168921
12/21/2020 23H,159063
12/21/2020 22H,151542
12/21/2020 21H,146043
12/21/2020 20H,143553
12/21/2020 19H,146565
12/21/2020 18H,149281
12/21/2020 17H,156836
12/21/2020 16H,164568
12/21/2020 15H,168629
12/21/2020 14H,166224
12/21/2020 13H,158106
12/21/2020 12H,145333
12/21/2020 11H,134126
12/21/2020 10H,127372
12/21/2020 09H,125349
12/21/2020 08H,126300
12/21/2020 07H,129975
12/21/2020 06H,133879
12/21/2020 05H,143917
12/21/2020 04H,148400
12/21/2020 03H,156555
12/21/2020 02H,163045
12/21/2020 01H,165557
12/21/2020 00H,162439
12/20/2020 23H,153058
12/20/2020 22H,147370
12/20/2020 21H,141833
12/20/2020 20H,141483
12/20/2020 19H,144678
12/20/2020 18H,145040
12/20/2020 17H,147598
12/20/2020 16H,150243
12/20/2020 15H,150701
12/20/2020 14H,147932
12/20/2020 13H,140598
12/20/2020 12H,135110
12/20/2020 11H,131200
12/20/2020 10H,129948
12/20/2020 09H,130516
12/20/2020 08H,133005
12/20/2020 07H,138577
12/20/2020 06H,145976
12/20/2020 05H,151036
12/20/2020 04H,162383
12/20/2020 03H,170170
12/20/2020 02H,176257
12/20/2020 01H,180902
12/20/2020 00H,176108
12/19/2020 23H,164155
12/19/2020 22H,154980
12/19/2020 21H,146980
12/19/2020 20H,145037
12/19/2020 19H,147061
12/19/2020 18H,152224
12/19/2020 17H,158730
12/19/2020 16H,164082
12/19/2020 15H,168280
12/19/2020 14H,169361
12/19/2020 13H,163544
12/19/2020 12H,152969
12/19/2020 11H,144605
12/19/2020 10H,139493
12/19/2020 09H,136996
12/19/2020 08H,137068
12/19/2020 07H,140735
12/19/2020 06H,147381
12/19/2020 05H,156382
12/19/2020 04H,162679
12/19/2020 03H,172676
12/19/2020 02H,178276
12/19/2020 01H,180548
12/19/2020 00H,176320
12/18/2020 23H,164760
12/18/2020 22H,154236
12/18/2020 21H,146815
12/18/2020 20H,146981
12/18/2020 19H,147982
12/18/2020 18H,153411
12/18/2020 17H,161213
12/18/2020 16H,174944
12/18/2020 15H,185091
12/18/2020 14H,188947
12/18/2020 13H,182732
12/18/2020 12H,171296
12/18/2020 11H,158003
12/18/2020 10H,149999
12/18/2020 09H,145544
12/18/2020 08H,145766
12/18/2020 07H,147554
12/18/2020 06H,153056
12/18/2020 05H,159202
12/18/2020 04H,171019
12/18/2020 03H,183559
12/18/2020 02H,192096
12/18/2020 01H,199129
12/18/2020 00H,197542
12/17/2020 23H,189451
12/17/2020 22H,183436
12/17/2020 21H,178978
12/17/2020 20H,181467
12/17/2020 19H,185506
12/17/2020 18H,193926
12/17/2020 17H,203811
12/17/2020 16H,209373
12/17/2020 15H,212607
12/17/2020 14H,213956
12/17/2020 13H,204569
12/17/2020 12H,187528
12/17/2020 11H,174785
12/17/2020 10H,167299
12/17/2020 09H,161985
12/17/2020 08H,162986
12/17/2020 07H,165391
12/17/2020 06H,171494
12/17/2020 05H,181070
12/17/2020 04H,193232
12/17/2020 03H,208068
12/17/2020 02H,218137
12/17/2020 01H,224213
12/17/2020 00H,219665
12/16/2020 23H,209944
12/16/2020 22H,204080
12/16/2020 21H,199223
12/16/2020 20H,200551
12/16/2020 19H,201285
12/16/2020 18H,201374
12/16/2020 17H,202584
12/16/2020 16H,203898
12/16/2020 15H,204385
12/16/2020 14H,198916
12/16/2020 13H,190658
12/16/2020 12H,175605
12/16/2020 11H,160419
12/16/2020 10H,153693
12/16/2020 09H,149703
12/16/2020 08H,149567
12/16/2020 07H,152901
12/16/2020 06H,158800
12/16/2020 05H,167963
12/16/2020 04H,177743
12/16/2020 03H,186941
12/16/2020 02H,196662
12/16/2020 01H,200141
12/16/2020 00H,197238
12/15/2020 23H,189810
12/15/2020 22H,182985
12/15/2020 21H,174306
12/15/2020 20H,170847
12/15/2020 19H,170761
12/15/2020 18H,173548
12/15/2020 17H,176677
12/15/2020 16H,184584
12/15/2020 15H,193081
12/15/2020 14H,195508
12/15/2020 13H,189988
12/15/2020 12H,175702
12/15/2020 11H,161527
12/15/2020 10H,149629
12/15/2020 09H,147672
12/15/2020 08H,146992
12/15/2020 07H,150930
12/15/2020 06H,155673
12/15/2020 05H,158118
12/15/2020 04H,175961
12/15/2020 03H,185548
12/15/2020 02H,194767
12/15/2020 01H,197878
12/15/2020 00H,194954
12/14/2020 23H,185405
12/14/2020 22H,180388
12/14/2020 21H,173361
12/14/2020 20H,173618
12/14/2020 19H,178217
12/14/2020 18H,183397
12/14/2020 17H,188439
12/14/2020 16H,191938
12/14/2020 15H,191974
12/14/2020 14H,186062
12/14/2020 13H,175443
12/14/2020 12H,159250
12/14/2020 11H,144209
12/14/2020 10H,131750
12/14/2020 09H,126710
12/14/2020 08H,127109
12/14/2020 07H,130316
12/14/2020 06H,134025
12/14/2020 05H,140222
12/14/2020 04H,150917
12/14/2020 03H,157593
12/14/2020 02H,165896
12/14/2020 01H,166566
12/14/2020 00H,163650
12/13/2020 23H,153563
12/13/2020 22H,146110
12/13/2020 21H,137945
12/13/2020 20H,133312
12/13/2020 19H,133285
12/13/2020 18H,132140
12/13/2020 17H,131645
12/13/2020 16H,132495
12/13/2020 15H,132758
12/13/2020 14H,128808
12/13/2020 13H,124730
12/13/2020 12H,119410
12/13/2020 11H,116387
12/13/2020 10H,112817
12/13/2020 09H,112261
12/13/2020 08H,113319
12/13/2020 07H,118024
12/13/2020 06H,123710
12/13/2020 05H,132191
12/13/2020 04H,138742
12/13/2020 03H,144130
12/13/2020 02H,150054
12/13/2020 01H,154090
12/13/2020 00H,151558
12/12/2020 23H,143132
12/12/2020 22H,137596
12/12/2020 21H,134479
12/12/2020 20H,133824
12/12/2020 19H,135725
12/12/2020 18H,137256
12/12/2020 17H,137368
12/12/2020 16H,139736
12/12/2020 15H,138657
12/12/2020 14H,132817
12/12/2020 13H,127353
12/12/2020 12H,122112
12/12/2020 11H,116714
12/12/2020 10H,115003
12/12/2020 09H,115713
12/12/2020 08H,116940
12/12/2020 07H,122076
12/12/2020 06H,127224
12/12/2020 05H,134803
12/12/2020 04H,142088
12/12/2020 03H,150520
12/12/2020 02H,160076
12/12/2020 01H,165500
12/12/2020 00H,161379
12/11/2020 23H,152006
12/11/2020 22H,145477
12/11/2020 21H,142068
12/11/2020 20H,140891
12/11/2020 19H,141331
12/11/2020 18H,141453
12/11/2020 17H,145222
12/11/2020 16H,149055
12/11/2020 15H,153745
12/11/2020 14H,155395
12/11/2020 13H,153446
12/11/2020 12H,143320
12/11/2020 11H,131991
12/11/2020 10H,124396
12/11/2020 09H,121394
12/11/2020 08H,119905
12/11/2020 07H,123616
12/11/2020 06H,128080
12/11/2020 05H,137941
12/11/2020 04H,141776
12/11/2020 03H,150141
12/11/2020 02H,157492
12/11/2020 01H,161439
12/11/2020 00H,158322
12/10/2020 23H,151676
12/10/2020 22H,144280
12/10/2020 21H,137165
12/10/2020 20H,135342
12/10/2020 19H,135898
12/10/2020 18H,141236
12/10/2020 17H,147429
12/10/2020 16H,153386
12/10/2020 15H,160057
12/10/2020 14H,167271
12/10/2020 13H,168583
12/10/2020 12H,157460
12/10/2020 11H,143302
12/10/2020 10H,134920
12/10/2020 09H,133678
12/10/2020 08H,135065
12/10/2020 07H,137353
12/10/2020 06H,142942
12/10/2020 05H,147987
12/10/2020 04H,161340
12/10/2020 03H,173225
12/10/2020 02H,182691
12/10/2020 01H,188523
12/10/2020 00H,187908
12/9/2020 23H,176457
12/9/2020 22H,167515
12/9/2020 21H,159399
12/9/2020 20H,157334
12/9/2020 19H,160582
12/9/2020 18H,167163
12/9/2020 17H,173734
12/9/2020 16H,181474
12/9/2020 15H,188605
12/9/2020 14H,193880
12/9/2020 13H,187787
12/9/2020 12H,174414
12/9/2020 11H,157932
12/9/2020 10H,147299
12/9/2020 09H,144331
12/9/2020 08H,145368
12/9/2020 07H,149156
12/9/2020 06H,155673
12/9/2020 05H,165195
12/9/2020 04H,174349
12/9/2020 03H,184920
12/9/2020 02H,195294
12/9/2020 01H,199511
12/9/2020 00H,196572
12/8/2020 23H,186566
12/8/2020 22H,177557
12/8/2020 21H,168512
12/8/2020 20H,168338
12/8/2020 19H,168904
12/8/2020 18H,173209
12/8/2020 17H,178670
12/8/2020 16H,184641
12/8/2020 15H,191863
12/8/2020 14H,197095
12/8/2020 13H,193786
12/8/2020 12H,181224
12/8/2020 11H,167210
12/8/2020 10H,158358
