Net generation from hydro for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WAT.H
16:50:53 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WAT.H megawatthours
11/30/2018 11H,23749
11/30/2018 10H,21125
11/30/2018 09H,21771
11/30/2018 08H,22526
11/30/2018 07H,23532
11/30/2018 06H,27698
11/30/2018 05H,31334
11/30/2018 04H,35234
11/30/2018 03H,37986
11/30/2018 02H,40677
11/30/2018 01H,40819
11/30/2018 00H,39828
11/29/2018 23H,37830
11/29/2018 22H,33622
11/29/2018 21H,30420
11/29/2018 20H,29770
11/29/2018 19H,29744
11/29/2018 18H,29964
11/29/2018 17H,32043
11/29/2018 16H,35537
11/29/2018 15H,37624
11/29/2018 14H,37087
11/29/2018 13H,35838
11/29/2018 12H,31204
11/29/2018 11H,27642
11/29/2018 10H,23215
11/29/2018 09H,23487
11/29/2018 08H,24995
11/29/2018 07H,26626
11/29/2018 06H,29857
11/29/2018 05H,32805
11/29/2018 04H,36051
11/29/2018 03H,39295
11/29/2018 02H,41564
11/29/2018 01H,41809
11/29/2018 00H,40641
11/28/2018 23H,36472
11/28/2018 22H,32620
11/28/2018 21H,27726
11/28/2018 20H,26205
11/28/2018 19H,26811
11/28/2018 18H,28614
11/28/2018 17H,30401
11/28/2018 16H,33532
11/28/2018 15H,35879
11/28/2018 14H,36921
11/28/2018 13H,35717
11/28/2018 12H,31514
11/28/2018 11H,26081
11/28/2018 10H,23363
11/28/2018 09H,22840
11/28/2018 08H,24489
11/28/2018 07H,26870
11/28/2018 06H,30775
11/28/2018 05H,34657
11/28/2018 04H,36820
11/28/2018 03H,40599
11/28/2018 02H,44508
11/28/2018 01H,45442
11/28/2018 00H,42729
11/27/2018 23H,38857
11/27/2018 22H,33255
11/27/2018 21H,28785
11/27/2018 20H,27980
11/27/2018 19H,28142
11/27/2018 18H,29407
11/27/2018 17H,32791
11/27/2018 16H,36353
11/27/2018 15H,38414
11/27/2018 14H,39145
11/27/2018 13H,37411
11/27/2018 12H,32656
11/27/2018 11H,26643
11/27/2018 10H,22950
11/27/2018 09H,22825
11/27/2018 08H,22998
11/27/2018 07H,24607
11/27/2018 06H,27707
11/27/2018 05H,31206
11/27/2018 04H,35794
11/27/2018 03H,39445
11/27/2018 02H,42558
11/27/2018 01H,43522
11/27/2018 00H,41559
11/26/2018 23H,38432
11/26/2018 22H,34240
11/26/2018 21H,29660
11/26/2018 20H,29365
11/26/2018 19H,29776
11/26/2018 18H,31844
11/26/2018 17H,32973
11/26/2018 16H,36123
11/26/2018 15H,36087
11/26/2018 14H,34253
11/26/2018 13H,30932
11/26/2018 12H,25027
11/26/2018 11H,20818
11/26/2018 10H,19772
11/26/2018 09H,20293
11/26/2018 08H,21455
11/26/2018 07H,23153
11/26/2018 06H,26680
11/26/2018 05H,31357
11/26/2018 04H,34703
11/26/2018 03H,38131
11/26/2018 02H,40511
11/26/2018 01H,40370
11/26/2018 00H,37889
11/25/2018 23H,34696
11/25/2018 22H,30335
11/25/2018 21H,27615
11/25/2018 20H,27606
11/25/2018 19H,27486
11/25/2018 18H,28353
11/25/2018 17H,29277
11/25/2018 16H,30476
11/25/2018 15H,30946
11/25/2018 14H,28636
11/25/2018 13H,25854
11/25/2018 12H,23377
11/25/2018 11H,23132
11/25/2018 10H,22501
11/25/2018 09H,22980
11/25/2018 08H,23639
11/25/2018 07H,24633
11/25/2018 06H,27653
11/25/2018 05H,30018
11/25/2018 04H,33040
11/25/2018 03H,35660
11/25/2018 02H,36933
11/25/2018 01H,36774
11/25/2018 00H,34764
11/24/2018 23H,31183
11/24/2018 22H,28626
11/24/2018 21H,26433
11/24/2018 20H,26567
11/24/2018 19H,28116
11/24/2018 18H,29250
11/24/2018 17H,30500
11/24/2018 16H,31019
11/24/2018 15H,30617
11/24/2018 14H,27989
11/24/2018 13H,24892
11/24/2018 12H,22403
11/24/2018 11H,21276
11/24/2018 10H,21086
11/24/2018 09H,21668
11/24/2018 08H,23787
11/24/2018 07H,25696
11/24/2018 06H,27017
11/24/2018 05H,29642
11/24/2018 04H,32854
11/24/2018 03H,36579
11/24/2018 02H,39209
11/24/2018 01H,39646
11/24/2018 00H,39383
11/23/2018 23H,38576
11/23/2018 22H,35283
11/23/2018 21H,32392
11/23/2018 20H,32018
11/23/2018 19H,31713
11/23/2018 18H,32092
11/23/2018 17H,32533
11/23/2018 16H,32346
11/23/2018 15H,33101
11/23/2018 14H,34566
11/23/2018 13H,33121
11/23/2018 12H,29551
11/23/2018 11H,28498
11/23/2018 10H,25582
11/23/2018 09H,25002
11/23/2018 08H,24786
11/23/2018 07H,25591
11/23/2018 06H,28271
11/23/2018 05H,28933
11/23/2018 04H,30229
11/23/2018 03H,32516
11/23/2018 02H,33579
11/23/2018 01H,34670
11/23/2018 00H,34335
11/22/2018 23H,32582
11/22/2018 22H,30434
11/22/2018 21H,29019
11/22/2018 20H,30211
11/22/2018 19H,31105
11/22/2018 18H,32541
11/22/2018 17H,34808
11/22/2018 16H,37337
11/22/2018 15H,37014
11/22/2018 14H,36108
11/22/2018 13H,33021
11/22/2018 12H,29206
11/22/2018 11H,27492
11/22/2018 10H,26613
11/22/2018 09H,26481
11/22/2018 08H,26151
11/22/2018 07H,28283
11/22/2018 06H,30786
11/22/2018 05H,33045
11/22/2018 04H,36476
11/22/2018 03H,39216
11/22/2018 02H,41209
11/22/2018 01H,41707
11/22/2018 00H,39890
11/21/2018 23H,36714
11/21/2018 22H,32805
11/21/2018 21H,28946
11/21/2018 20H,29422
11/21/2018 19H,30628
11/21/2018 18H,32184
11/21/2018 17H,34132
11/21/2018 16H,36895
11/21/2018 15H,38341
11/21/2018 14H,38361
11/21/2018 13H,37554
11/21/2018 12H,32947
11/21/2018 11H,28670
11/21/2018 10H,25471
11/21/2018 09H,25168
11/21/2018 08H,25525
11/21/2018 07H,27994
11/21/2018 06H,30905
11/21/2018 05H,34437
11/21/2018 04H,37507
11/21/2018 03H,40333
11/21/2018 02H,43461
11/21/2018 01H,43703
11/21/2018 00H,41751
11/20/2018 23H,38843
11/20/2018 22H,33770
11/20/2018 21H,30152
11/20/2018 20H,29254
11/20/2018 19H,30871
11/20/2018 18H,32391
11/20/2018 17H,34028
11/20/2018 16H,36310
11/20/2018 15H,38537
11/20/2018 14H,38713
11/20/2018 13H,36238
11/20/2018 12H,30707
11/20/2018 11H,26500
11/20/2018 10H,24498
11/20/2018 09H,24410
11/20/2018 08H,25301
11/20/2018 07H,26685
11/20/2018 06H,29459
11/20/2018 05H,32439
11/20/2018 04H,36232
11/20/2018 03H,39481
11/20/2018 02H,42019
11/20/2018 01H,42746
11/20/2018 00H,41072
11/19/2018 23H,38005
11/19/2018 22H,33917
11/19/2018 21H,30099
11/19/2018 20H,30243
11/19/2018 19H,31111
11/19/2018 18H,32441
11/19/2018 17H,33748
11/19/2018 16H,36956
11/19/2018 15H,40183
11/19/2018 14H,39774
11/19/2018 13H,37704
11/19/2018 12H,33187
11/19/2018 11H,27024
11/19/2018 10H,23869
11/19/2018 09H,24057
11/19/2018 08H,25309
11/19/2018 07H,26967
11/19/2018 06H,29478
11/19/2018 05H,32398
11/19/2018 04H,36169
11/19/2018 03H,37859
11/19/2018 02H,39077
11/19/2018 01H,39063
11/19/2018 00H,37407
11/18/2018 23H,33761
11/18/2018 22H,31436
11/18/2018 21H,28863
11/18/2018 20H,29516
11/18/2018 19H,30336
11/18/2018 18H,31442
11/18/2018 17H,32864
11/18/2018 16H,33947
11/18/2018 15H,34228
11/18/2018 14H,33765
11/18/2018 13H,31455
11/18/2018 12H,29932
11/18/2018 11H,28580
11/18/2018 10H,27408
11/18/2018 09H,27854
11/18/2018 08H,29195
11/18/2018 07H,29849
11/18/2018 06H,31606
11/18/2018 05H,34239
11/18/2018 04H,36349
11/18/2018 03H,38161
11/18/2018 02H,38328
11/18/2018 01H,37263
11/18/2018 00H,35496
11/17/2018 23H,31956
11/17/2018 22H,28931
11/17/2018 21H,27823
11/17/2018 20H,28472
11/17/2018 19H,29834
11/17/2018 18H,30707
11/17/2018 17H,31509
11/17/2018 16H,32784
11/17/2018 15H,33924
11/17/2018 14H,34102
11/17/2018 13H,32994
11/17/2018 12H,29953
11/17/2018 11H,28844
11/17/2018 10H,28089
11/17/2018 09H,28455
11/17/2018 08H,29641
11/17/2018 07H,31000
11/17/2018 06H,32685
11/17/2018 05H,34364
11/17/2018 04H,35945
11/17/2018 03H,37915
11/17/2018 02H,39008
11/17/2018 01H,38302
11/17/2018 00H,37092
11/16/2018 23H,35114
11/16/2018 22H,31069
11/16/2018 21H,28445
11/16/2018 20H,28545
11/16/2018 19H,29120
11/16/2018 18H,30453
11/16/2018 17H,32326
11/16/2018 16H,36235
11/16/2018 15H,39052
11/16/2018 14H,37657
11/16/2018 13H,37032
11/16/2018 12H,33943
11/16/2018 11H,30115
11/16/2018 10H,25421
11/16/2018 09H,25138
11/16/2018 08H,25715
11/16/2018 07H,27219
11/16/2018 06H,30657
11/16/2018 05H,34018
11/16/2018 04H,36854
11/16/2018 03H,40447
11/16/2018 02H,42340
11/16/2018 01H,41331
11/16/2018 00H,40043
11/15/2018 23H,36782
11/15/2018 22H,34322
11/15/2018 21H,32644
11/15/2018 20H,30759
11/15/2018 19H,32284
11/15/2018 18H,33873
11/15/2018 17H,36073
11/15/2018 16H,38743
11/15/2018 15H,41053
11/15/2018 14H,39653
11/15/2018 13H,35719
11/15/2018 12H,30963
11/15/2018 11H,25574
11/15/2018 10H,24187
11/15/2018 09H,23936
11/15/2018 08H,25583
11/15/2018 07H,27611
11/15/2018 06H,30776
11/15/2018 05H,33587
11/15/2018 04H,35701
11/15/2018 03H,38419
11/15/2018 02H,41025
11/15/2018 01H,42221
11/15/2018 00H,49326
11/14/2018 23H,36677
11/14/2018 22H,34011
11/14/2018 21H,30220
11/14/2018 20H,30921
11/14/2018 19H,31651
11/14/2018 18H,32836
11/14/2018 17H,34671
11/14/2018 16H,38163
11/14/2018 15H,39917
11/14/2018 14H,38750
11/14/2018 13H,35821
11/14/2018 12H,32379
11/14/2018 11H,28011
11/14/2018 10H,24318
11/14/2018 09H,24594
11/14/2018 08H,26093
11/14/2018 07H,28510
11/14/2018 06H,31132
11/14/2018 05H,33892
11/14/2018 04H,36862
11/14/2018 03H,39027
11/14/2018 02H,42006
11/14/2018 01H,42860
11/14/2018 00H,40962
11/13/2018 23H,37381
11/13/2018 22H,34666
11/13/2018 21H,31715
11/13/2018 20H,31620
11/13/2018 19H,32358
11/13/2018 18H,33457
11/13/2018 17H,36089
11/13/2018 16H,38159
11/13/2018 15H,39828
11/13/2018 14H,37740
11/13/2018 13H,34002
11/13/2018 12H,29850
11/13/2018 11H,24756
11/13/2018 10H,23962
11/13/2018 09H,24043
11/13/2018 08H,25313
11/13/2018 07H,25890
11/13/2018 06H,28587
11/13/2018 05H,31425
11/13/2018 04H,34429
11/13/2018 03H,37629
11/13/2018 02H,40331
11/13/2018 01H,39711
11/13/2018 00H,38678
11/12/2018 23H,35434
11/12/2018 22H,34061
11/12/2018 21H,32075
11/12/2018 20H,32579
11/12/2018 19H,33195
11/12/2018 18H,34086
11/12/2018 17H,34381
11/12/2018 16H,35295
11/12/2018 15H,36127
11/12/2018 14H,35154
11/12/2018 13H,33058
11/12/2018 12H,28424
11/12/2018 11H,24683
11/12/2018 10H,22999
11/12/2018 09H,22197
11/12/2018 08H,23773
11/12/2018 07H,25165
11/12/2018 06H,27880
11/12/2018 05H,30946
11/12/2018 04H,33517
11/12/2018 03H,34770
11/12/2018 02H,36721
11/12/2018 01H,37254
11/12/2018 00H,35666
11/11/2018 23H,32974
11/11/2018 22H,29866
11/11/2018 21H,27427
11/11/2018 20H,27223
11/11/2018 19H,28561
11/11/2018 18H,29354
11/11/2018 17H,30033
11/11/2018 16H,30551
11/11/2018 15H,30758
11/11/2018 14H,30624
11/11/2018 13H,30238
11/11/2018 12H,27631
11/11/2018 11H,25634
11/11/2018 10H,24814
11/11/2018 09H,24569
11/11/2018 08H,25843
11/11/2018 07H,26631
11/11/2018 06H,28406
11/11/2018 05H,30294
11/11/2018 04H,32034
11/11/2018 03H,33992
11/11/2018 02H,36106
11/11/2018 01H,35851
11/11/2018 00H,35172
11/10/2018 23H,33076
11/10/2018 22H,30224
11/10/2018 21H,27131
11/10/2018 20H,26757
11/10/2018 19H,28038
11/10/2018 18H,28960
11/10/2018 17H,29542
11/10/2018 16H,30229
11/10/2018 15H,30485
11/10/2018 14H,30585
11/10/2018 13H,27379
11/10/2018 12H,22927
11/10/2018 11H,21225
11/10/2018 10H,20766
11/10/2018 09H,21302
11/10/2018 08H,22628
11/10/2018 07H,23969
11/10/2018 06H,26307
11/10/2018 05H,29059
11/10/2018 04H,31412
11/10/2018 03H,33805
11/10/2018 02H,35669
11/10/2018 01H,36990
11/10/2018 00H,38533
11/9/2018 23H,35847
11/9/2018 22H,32837
11/9/2018 21H,31189
11/9/2018 20H,31085
11/9/2018 19H,32376
11/9/2018 18H,34088
11/9/2018 17H,36396
11/9/2018 16H,37652
11/9/2018 15H,38326
11/9/2018 14H,36956
11/9/2018 13H,34414
11/9/2018 12H,29362
11/9/2018 11H,23662
11/9/2018 10H,22393
11/9/2018 09H,22011
11/9/2018 08H,23874
11/9/2018 07H,25589
11/9/2018 06H,27836
11/9/2018 05H,30646
11/9/2018 04H,33938
11/9/2018 03H,37523
11/9/2018 02H,40714
11/9/2018 01H,40852
11/9/2018 00H,39882
11/8/2018 23H,36710
11/8/2018 22H,34466
11/8/2018 21H,32085
11/8/2018 20H,31309
11/8/2018 19H,31789
11/8/2018 18H,29048
11/8/2018 17H,34160
11/8/2018 16H,35634
11/8/2018 15H,37592
11/8/2018 14H,36905
11/8/2018 13H,34213
11/8/2018 12H,29462
11/8/2018 11H,26007
11/8/2018 10H,22878
11/8/2018 09H,22848
11/8/2018 08H,24738
11/8/2018 07H,26153
11/8/2018 06H,28816
11/8/2018 05H,31452
11/8/2018 04H,35570
11/8/2018 03H,38583
11/8/2018 02H,42143
11/8/2018 01H,42484
11/8/2018 00H,41883
11/7/2018 23H,38549
11/7/2018 22H,34648
11/7/2018 21H,32073
11/7/2018 20H,30895
11/7/2018 19H,30452
11/7/2018 18H,31157
11/7/2018 17H,32153
11/7/2018 16H,32969
11/7/2018 15H,33912
11/7/2018 14H,32807
11/7/2018 13H,31134
11/7/2018 12H,27446
11/7/2018 11H,23157
11/7/2018 10H,21890
11/7/2018 09H,22178
11/7/2018 08H,23812
11/7/2018 07H,24991
11/7/2018 06H,27430
11/7/2018 05H,30130
11/7/2018 04H,32907
11/7/2018 03H,35887
11/7/2018 02H,38219
11/7/2018 01H,39204
11/7/2018 00H,39033
11/6/2018 23H,36416
11/6/2018 22H,34992
11/6/2018 21H,32916
11/6/2018 20H,31939
11/6/2018 19H,32026
11/6/2018 18H,33493
11/6/2018 17H,34560
11/6/2018 16H,36079
11/6/2018 15H,35292
11/6/2018 14H,32361
11/6/2018 13H,29304
11/6/2018 12H,25414
11/6/2018 11H,23030
11/6/2018 10H,21933
11/6/2018 09H,21778
11/6/2018 08H,22909
11/6/2018 07H,24640
11/6/2018 06H,27314
11/6/2018 05H,30312
11/6/2018 04H,33997
11/6/2018 03H,36033
11/6/2018 02H,38765
11/6/2018 01H,39319
11/6/2018 00H,39860
11/5/2018 23H,36556
11/5/2018 22H,34525
11/5/2018 21H,32502
11/5/2018 20H,30685
11/5/2018 19H,30527
11/5/2018 18H,31670
11/5/2018 17H,33064
11/5/2018 16H,34790
11/5/2018 15H,33869
11/5/2018 14H,31314
11/5/2018 13H,27706
11/5/2018 12H,24136
11/5/2018 11H,21466
11/5/2018 10H,19411
11/5/2018 09H,19775
11/5/2018 08H,20517
11/5/2018 07H,21877
11/5/2018 06H,22675
11/5/2018 05H,25921
11/5/2018 04H,28913
11/5/2018 03H,31410
11/5/2018 02H,32131
11/5/2018 01H,31873
11/5/2018 00H,32251
11/4/2018 23H,30893
11/4/2018 22H,29056
11/4/2018 21H,27446
11/4/2018 20H,25248
11/4/2018 19H,24761
11/4/2018 18H,24506
11/4/2018 17H,24997
11/4/2018 16H,25569
11/4/2018 15H,25641
11/4/2018 14H,25484
11/4/2018 13H,24429
11/4/2018 12H,21746
11/4/2018 11H,20816
11/4/2018 10H,20426
11/4/2018 09H,20576
11/4/2018 08H,21978
11/4/2018 07H,23988
11/4/2018 06H,25404
11/4/2018 05H,26640
11/4/2018 04H,28653
11/4/2018 03H,31636
11/4/2018 02H,33103
11/4/2018 01H,34157
11/4/2018 00H,33897
11/3/2018 23H,31257
11/3/2018 22H,29309
11/3/2018 21H,26650
11/3/2018 20H,25072
11/3/2018 19H,24772
11/3/2018 18H,25088
11/3/2018 17H,25528
11/3/2018 16H,27137
11/3/2018 15H,28279
11/3/2018 14H,26686
11/3/2018 13H,24838
11/3/2018 12H,22986
11/3/2018 11H,19240
11/3/2018 10H,18696
11/3/2018 09H,18118
11/3/2018 08H,18795
11/3/2018 07H,19653
11/3/2018 06H,23091
11/3/2018 05H,25417
11/3/2018 04H,28562
11/3/2018 03H,31498
11/3/2018 02H,33764
11/3/2018 01H,36347
11/3/2018 00H,38621
11/2/2018 23H,34912
11/2/2018 22H,33009
11/2/2018 21H,29960
11/2/2018 20H,29233
11/2/2018 19H,28998
11/2/2018 18H,29038
11/2/2018 17H,30525
11/2/2018 16H,32663
11/2/2018 15H,33145
11/2/2018 14H,33564
11/2/2018 13H,30250
11/2/2018 12H,27421
11/2/2018 11H,23538
11/2/2018 10H,19205
11/2/2018 09H,18156
11/2/2018 08H,19057
11/2/2018 07H,21137
11/2/2018 06H,22270
11/2/2018 05H,24047
11/2/2018 04H,26322
11/2/2018 03H,29361
11/2/2018 02H,32509
11/2/2018 01H,35270
11/2/2018 00H,35622
11/1/2018 23H,33960
11/1/2018 22H,31815
11/1/2018 21H,29451
11/1/2018 20H,28222
11/1/2018 19H,28051
11/1/2018 18H,28507
11/1/2018 17H,29815
11/1/2018 16H,31057
11/1/2018 15H,32160
11/1/2018 14H,31448
11/1/2018 13H,29731
11/1/2018 12H,28307
11/1/2018 11H,23221
11/1/2018 10H,19636
11/1/2018 09H,18637
11/1/2018 08H,18660
11/1/2018 07H,18626
11/1/2018 06H,21052
11/1/2018 05H,23476
11/1/2018 04H,26132
11/1/2018 03H,28987
11/1/2018 02H,32182
11/1/2018 01H,33949
11/1/2018 00H,33787
10/31/2018 23H,32075
10/31/2018 22H,30444
10/31/2018 21H,28564
10/31/2018 20H,27879
10/31/2018 19H,27997
10/31/2018 18H,29657
10/31/2018 17H,31119
10/31/2018 16H,32322
10/31/2018 15H,34268
10/31/2018 14H,33771
10/31/2018 13H,32167
10/31/2018 12H,30792
10/31/2018 11H,27965
10/31/2018 10H,22849
10/31/2018 09H,19995
10/31/2018 08H,20328
10/31/2018 07H,21738
10/31/2018 06H,22872
10/31/2018 05H,25871
10/31/2018 04H,30269
10/31/2018 03H,33372
10/31/2018 02H,35725
10/31/2018 01H,37272
10/31/2018 00H,36472
10/30/2018 23H,33887
10/30/2018 22H,31332
10/30/2018 21H,28066
10/30/2018 20H,26610
10/30/2018 19H,27069
10/30/2018 18H,28117
10/30/2018 17H,28718
10/30/2018 16H,31124
10/30/2018 15H,33413
10/30/2018 14H,35208
10/30/2018 13H,33822
10/30/2018 12H,31726
10/30/2018 11H,28446
10/30/2018 10H,24445
10/30/2018 09H,20555
10/30/2018 08H,20632
10/30/2018 07H,21876
10/30/2018 06H,24097
10/30/2018 05H,26367
10/30/2018 04H,28176
10/30/2018 03H,31187
10/30/2018 02H,33780
10/30/2018 01H,35943
10/30/2018 00H,36430
10/29/2018 23H,34326
10/29/2018 22H,31121
10/29/2018 21H,27606
10/29/2018 20H,26614
10/29/2018 19H,27066
10/29/2018 18H,27506
10/29/2018 17H,28602
10/29/2018 16H,30468
10/29/2018 15H,32730
10/29/2018 14H,33132
10/29/2018 13H,31816
10/29/2018 12H,29921
10/29/2018 11H,26268
10/29/2018 10H,20450
10/29/2018 09H,17186
10/29/2018 08H,16695
10/29/2018 07H,17942
10/29/2018 06H,19499
10/29/2018 05H,22259
10/29/2018 04H,25741
10/29/2018 03H,30142
10/29/2018 02H,33037
10/29/2018 01H,34651
10/29/2018 00H,34609
10/28/2018 23H,31495
10/28/2018 22H,28669
10/28/2018 21H,25857
10/28/2018 20H,24551
10/28/2018 19H,24210
10/28/2018 18H,24812
10/28/2018 17H,25016
10/28/2018 16H,24483
10/28/2018 15H,25497
10/28/2018 14H,25835
10/28/2018 13H,24175
10/28/2018 12H,22548
10/28/2018 11H,20026
10/28/2018 10H,18247
10/28/2018 09H,17856
10/28/2018 08H,18556
10/28/2018 07H,20003
10/28/2018 06H,22100
10/28/2018 05H,25389
10/28/2018 04H,28411
10/28/2018 03H,31792
10/28/2018 02H,33888
10/28/2018 01H,34719
10/28/2018 00H,34631
10/27/2018 23H,32390
10/27/2018 22H,30504
10/27/2018 21H,27258
10/27/2018 20H,27006
10/27/2018 19H,27435
10/27/2018 18H,28314
10/27/2018 17H,29140
10/27/2018 16H,31239
10/27/2018 15H,31903
10/27/2018 14H,30234
10/27/2018 13H,26860
10/27/2018 12H,22862
10/27/2018 11H,20368
10/27/2018 10H,19115
10/27/2018 09H,18365
10/27/2018 08H,18760
10/27/2018 07H,20326
10/27/2018 06H,22224
10/27/2018 05H,24734
10/27/2018 04H,27081
10/27/2018 03H,29912
10/27/2018 02H,32910
10/27/2018 01H,34800
10/27/2018 00H,34496
10/26/2018 23H,32821
10/26/2018 22H,29356
10/26/2018 21H,27523
10/26/2018 20H,27382
10/26/2018 19H,27608
10/26/2018 18H,28222
10/26/2018 17H,29536
10/26/2018 16H,31375
10/26/2018 15H,34212
10/26/2018 14H,36325
10/26/2018 13H,32835
10/26/2018 12H,30476
10/26/2018 11H,26182
10/26/2018 10H,23401
10/26/2018 09H,19945
10/26/2018 08H,20675
10/26/2018 07H,21387
10/26/2018 06H,23287
10/26/2018 05H,25663
10/26/2018 04H,29302
10/26/2018 03H,33214
10/26/2018 02H,37141
10/26/2018 01H,39372
10/26/2018 00H,39168
10/25/2018 23H,36920
10/25/2018 22H,33295
10/25/2018 21H,29306
10/25/2018 20H,28715
10/25/2018 19H,28482
10/25/2018 18H,28703
10/25/2018 17H,29905
10/25/2018 16H,29871
10/25/2018 15H,32169
10/25/2018 14H,32880
10/25/2018 13H,31306
10/25/2018 12H,29936
10/25/2018 11H,25769
10/25/2018 10H,22615
10/25/2018 09H,18910
10/25/2018 08H,18928
10/25/2018 07H,20007
10/25/2018 06H,21789
10/25/2018 05H,23752
10/25/2018 04H,26593
10/25/2018 03H,30587
10/25/2018 02H,33769
10/25/2018 01H,36261
10/25/2018 00H,37370
10/24/2018 23H,33947
10/24/2018 22H,30296
10/24/2018 21H,27209
10/24/2018 20H,26230
10/24/2018 19H,25929
10/24/2018 18H,26075
10/24/2018 17H,27249
10/24/2018 16H,27875
10/24/2018 15H,29110
10/24/2018 14H,30305
10/24/2018 13H,28912
10/24/2018 12H,27949
10/24/2018 11H,24873
10/24/2018 10H,20291
10/24/2018 09H,17707
10/24/2018 08H,17879
10/24/2018 07H,18973
10/24/2018 06H,21075
10/24/2018 05H,23426
10/24/2018 04H,26665
10/24/2018 03H,30537
10/24/2018 02H,33697
10/24/2018 01H,37385
10/24/2018 00H,38168
10/23/2018 23H,34564
10/23/2018 22H,31625
10/23/2018 21H,28906
10/23/2018 20H,27538
10/23/2018 19H,27134
10/23/2018 18H,27441
10/23/2018 17H,28565
10/23/2018 16H,30349
10/23/2018 15H,33533
10/23/2018 14H,33950
10/23/2018 13H,33701
10/23/2018 12H,31056
10/23/2018 11H,27438
10/23/2018 10H,22288
10/23/2018 09H,18976
10/23/2018 08H,19600
10/23/2018 07H,21349
10/23/2018 06H,23177
10/23/2018 05H,26401
10/23/2018 04H,28672
10/23/2018 03H,31661
10/23/2018 02H,34857
10/23/2018 01H,37089
10/23/2018 00H,37582
10/22/2018 23H,34663
10/22/2018 22H,32277
10/22/2018 21H,28841
10/22/2018 20H,27828
10/22/2018 19H,28168
10/22/2018 18H,29249
10/22/2018 17H,30256
10/22/2018 16H,31451
10/22/2018 15H,35381
10/22/2018 14H,37245
10/22/2018 13H,36428
10/22/2018 12H,33181
10/22/2018 11H,26663
10/22/2018 10H,22235
10/22/2018 09H,18046
10/22/2018 08H,18244
10/22/2018 07H,19721
10/22/2018 06H,21507
10/22/2018 05H,23975
10/22/2018 04H,28140
10/22/2018 03H,31619
10/22/2018 02H,34675
10/22/2018 01H,36281
10/22/2018 00H,37095
10/21/2018 23H,33831
10/21/2018 22H,30095
10/21/2018 21H,26254
10/21/2018 20H,24754
10/21/2018 19H,24832
10/21/2018 18H,24667
10/21/2018 17H,25042
10/21/2018 16H,24774
10/21/2018 15H,25587
10/21/2018 14H,24796
10/21/2018 13H,23169
10/21/2018 12H,20115
10/21/2018 11H,18033
10/21/2018 10H,16162
10/21/2018 09H,15557
10/21/2018 08H,16278
10/21/2018 07H,17457
10/21/2018 06H,19183
10/21/2018 05H,21466
10/21/2018 04H,25124
10/21/2018 03H,28978
10/21/2018 02H,32028
10/21/2018 01H,33458
10/21/2018 00H,33227
10/20/2018 23H,30518
10/20/2018 22H,27603
10/20/2018 21H,25916
10/20/2018 20H,25953
10/20/2018 19H,26198
10/20/2018 18H,26717
10/20/2018 17H,26549
10/20/2018 16H,26990
10/20/2018 15H,26960
10/20/2018 14H,24880
10/20/2018 13H,22209
10/20/2018 12H,19114
10/20/2018 11H,16859
10/20/2018 10H,15123
10/20/2018 09H,14465
10/20/2018 08H,15100
10/20/2018 07H,16793
10/20/2018 06H,18661
10/20/2018 05H,22608
10/20/2018 04H,26950
10/20/2018 03H,30291
10/20/2018 02H,32557
10/20/2018 01H,32769
10/20/2018 00H,33541
10/19/2018 23H,31773
10/19/2018 22H,30414
10/19/2018 21H,29518
10/19/2018 20H,27635
10/19/2018 19H,27124
10/19/2018 18H,26396
10/19/2018 17H,27696
10/19/2018 16H,28089
10/19/2018 15H,30829
10/19/2018 14H,32046
10/19/2018 13H,30191
10/19/2018 12H,28259
10/19/2018 11H,23042
10/19/2018 10H,20694
10/19/2018 09H,18008
