Net generation from wind for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WND.H
17:18:27 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WND.H megawatthours
11/2/2019 15H,22096
11/2/2019 14H,27683
11/2/2019 13H,30753
11/2/2019 12H,32043
11/2/2019 11H,34602
11/2/2019 10H,36796
11/2/2019 09H,37492
11/2/2019 08H,37855
11/2/2019 07H,38300
11/2/2019 06H,39985
11/2/2019 05H,41890
11/2/2019 04H,45533
11/2/2019 03H,44158
11/2/2019 02H,41899
11/2/2019 01H,37909
11/2/2019 00H,34055
11/1/2019 23H,32383
11/1/2019 22H,33647
11/1/2019 21H,35780
11/1/2019 20H,38212
11/1/2019 19H,39914
11/1/2019 18H,39643
11/1/2019 17H,37835
11/1/2019 16H,34984
11/1/2019 15H,37332
11/1/2019 14H,42037
11/1/2019 13H,44097
11/1/2019 12H,44912
11/1/2019 11H,45688
11/1/2019 10H,46358
11/1/2019 09H,46459
11/1/2019 08H,46245
11/1/2019 07H,47263
11/1/2019 06H,47705
11/1/2019 05H,46381
11/1/2019 04H,42621
11/1/2019 03H,40597
11/1/2019 02H,35077
11/1/2019 01H,29644
11/1/2019 00H,25506
10/31/2019 23H,25597
10/31/2019 22H,26100
10/31/2019 21H,26192
10/31/2019 20H,26837
10/31/2019 19H,27446
10/31/2019 18H,27281
10/31/2019 17H,25670
10/31/2019 16H,25312
10/31/2019 15H,29250
10/31/2019 14H,33889
10/31/2019 13H,34830
10/31/2019 12H,35900
10/31/2019 11H,36800
10/31/2019 10H,37753
10/31/2019 09H,37708
10/31/2019 08H,38104
10/31/2019 07H,37884
10/31/2019 06H,38206
10/31/2019 05H,39293
10/31/2019 04H,36874
10/31/2019 03H,39958
10/31/2019 02H,39602
10/31/2019 01H,40053
10/31/2019 00H,40530
10/30/2019 23H,41301
10/30/2019 22H,41478
10/30/2019 21H,40106
10/30/2019 20H,37713
10/30/2019 19H,35442
10/30/2019 18H,32925
10/30/2019 17H,31027
10/30/2019 16H,29668
10/30/2019 15H,28304
10/30/2019 14H,29503
10/30/2019 13H,30977
10/30/2019 12H,31672
10/30/2019 11H,32279
10/30/2019 10H,33452
10/30/2019 09H,33705
10/30/2019 08H,32804
10/30/2019 07H,32199
10/30/2019 06H,31111
10/30/2019 05H,30337
10/30/2019 04H,31325
10/30/2019 03H,28564
10/30/2019 02H,27676
10/30/2019 01H,26955
10/30/2019 00H,26944
10/29/2019 23H,26243
10/29/2019 22H,24260
10/29/2019 21H,22619
10/29/2019 20H,20746
10/29/2019 19H,20164
10/29/2019 18H,19808
10/29/2019 17H,19526
10/29/2019 16H,19974
10/29/2019 15H,20316
10/29/2019 14H,21980
10/29/2019 13H,23897
10/29/2019 12H,24010
10/29/2019 11H,25107
10/29/2019 10H,26867
10/29/2019 09H,28962
10/29/2019 08H,30369
10/29/2019 07H,30216
10/29/2019 06H,29343
10/29/2019 05H,27902
10/29/2019 04H,27225
10/29/2019 03H,24106
10/29/2019 02H,22147
10/29/2019 01H,19829
10/29/2019 00H,17728
10/28/2019 23H,15875
10/28/2019 22H,15104
10/28/2019 21H,14038
10/28/2019 20H,14493
10/28/2019 19H,14409
10/28/2019 18H,14708
10/28/2019 17H,16361
10/28/2019 16H,18607
10/28/2019 15H,21145
10/28/2019 14H,25017
10/28/2019 13H,27968
10/28/2019 12H,29296
10/28/2019 11H,31457
10/28/2019 10H,34487
10/28/2019 09H,37036
10/28/2019 08H,38654
10/28/2019 07H,40682
10/28/2019 06H,43469
10/28/2019 05H,45209
10/28/2019 04H,48714
10/28/2019 03H,43521
10/28/2019 02H,42872
10/28/2019 01H,42222
10/28/2019 00H,41699
10/27/2019 23H,40408
10/27/2019 22H,38599
10/27/2019 21H,38345
10/27/2019 20H,37646
10/27/2019 19H,39100
10/27/2019 18H,40150
10/27/2019 17H,41782
10/27/2019 16H,44287
10/27/2019 15H,46885
10/27/2019 14H,50026
10/27/2019 13H,51715
10/27/2019 12H,53410
10/27/2019 11H,54363
10/27/2019 10H,55261
10/27/2019 09H,55122
10/27/2019 08H,55215
10/27/2019 07H,54255
10/27/2019 06H,53128
10/27/2019 05H,53194
10/27/2019 04H,46130
10/27/2019 03H,53191
10/27/2019 02H,52116
10/27/2019 01H,46767
10/27/2019 00H,40454
10/26/2019 23H,37586
10/26/2019 22H,35665
10/26/2019 21H,33506
10/26/2019 20H,32059
10/26/2019 19H,29997
10/26/2019 18H,28742
10/26/2019 17H,27341
10/26/2019 16H,24896
10/26/2019 15H,28466
10/26/2019 14H,33536
10/26/2019 13H,35392
10/26/2019 12H,36015
10/26/2019 11H,36062
10/26/2019 10H,35189
10/26/2019 09H,34403
10/26/2019 08H,34215
10/26/2019 07H,33915
10/26/2019 06H,33703
10/26/2019 05H,34163
10/26/2019 04H,34564
10/26/2019 03H,35031
10/26/2019 02H,34423
10/26/2019 01H,32854
10/26/2019 00H,31982
10/25/2019 23H,32815
10/25/2019 22H,34476
10/25/2019 21H,35927
10/25/2019 20H,36133
10/25/2019 19H,35583
10/25/2019 18H,34810
10/25/2019 17H,33678
10/25/2019 16H,33962
10/25/2019 15H,37156
10/25/2019 14H,39747
10/25/2019 13H,40236
10/25/2019 12H,39183
10/25/2019 11H,36975
10/25/2019 10H,35331
10/25/2019 09H,34045
10/25/2019 08H,34041
10/25/2019 07H,33026
10/25/2019 06H,32741
10/25/2019 05H,32315
10/25/2019 04H,37562
10/25/2019 03H,33155
10/25/2019 02H,33086
10/25/2019 01H,33258
10/25/2019 00H,33171
10/24/2019 23H,34845
10/24/2019 22H,34779
10/24/2019 21H,35880
10/24/2019 20H,37580
10/24/2019 19H,38520
10/24/2019 18H,37396
10/24/2019 17H,37067
10/24/2019 16H,36641
10/24/2019 15H,37387
10/24/2019 14H,38877
10/24/2019 13H,40704
10/24/2019 12H,39901
10/24/2019 11H,39456
10/24/2019 10H,40208
10/24/2019 09H,41025
10/24/2019 08H,42037
10/24/2019 07H,41991
10/24/2019 06H,42236
10/24/2019 05H,43747
10/24/2019 04H,46106
10/24/2019 03H,46293
10/24/2019 02H,43565
10/24/2019 01H,37260
10/24/2019 00H,34226
10/23/2019 23H,35263
10/23/2019 22H,35992
10/23/2019 21H,38321
10/23/2019 20H,40147
10/23/2019 19H,41850
10/23/2019 18H,43362
10/23/2019 17H,42452
10/23/2019 16H,40384
10/23/2019 15H,38928
10/23/2019 14H,41478
10/23/2019 13H,42559
10/23/2019 12H,43169
10/23/2019 11H,42708
10/23/2019 10H,42947
10/23/2019 09H,44059
10/23/2019 08H,45105
10/23/2019 07H,46596
10/23/2019 06H,46684
10/23/2019 05H,47059
10/23/2019 04H,47873
10/23/2019 03H,46871
10/23/2019 02H,43314
10/23/2019 01H,39428
10/23/2019 00H,37206
10/22/2019 23H,40858
10/22/2019 22H,43357
10/22/2019 21H,43911
10/22/2019 20H,43703
10/22/2019 19H,43663
10/22/2019 18H,43490
10/22/2019 17H,42372
10/22/2019 16H,40160
10/22/2019 15H,41611
10/22/2019 14H,44997
10/22/2019 13H,45225
10/22/2019 12H,44659
10/22/2019 11H,43995
10/22/2019 10H,44511
10/22/2019 09H,44906
10/22/2019 08H,45586
10/22/2019 07H,46470
10/22/2019 06H,46941
10/22/2019 05H,47050
10/22/2019 04H,43785
10/22/2019 03H,45700
10/22/2019 02H,46168
10/22/2019 01H,44616
10/22/2019 00H,47021
10/21/2019 23H,49383
10/21/2019 22H,48932
10/21/2019 21H,48278
10/21/2019 20H,46417
10/21/2019 19H,44246
10/21/2019 18H,43258
10/21/2019 17H,40024
10/21/2019 16H,38647
10/21/2019 15H,37397
10/21/2019 14H,40187
10/21/2019 13H,41056
10/21/2019 12H,40806
10/21/2019 11H,40997
10/21/2019 10H,43540
10/21/2019 09H,44579
10/21/2019 08H,47841
10/21/2019 07H,49651
10/21/2019 06H,51545
10/21/2019 05H,50796
10/21/2019 04H,50053
10/21/2019 03H,50657
10/21/2019 02H,46324
10/21/2019 01H,44379
10/21/2019 00H,43703
10/20/2019 23H,43775
10/20/2019 22H,44806
10/20/2019 21H,44811
10/20/2019 20H,43816
10/20/2019 19H,42499
10/20/2019 18H,41226
10/20/2019 17H,39509
10/20/2019 16H,37938
10/20/2019 15H,39266
10/20/2019 14H,41124
10/20/2019 13H,41421
10/20/2019 12H,41517
10/20/2019 11H,41001
10/20/2019 10H,40629
10/20/2019 09H,39908
10/20/2019 08H,38604
10/20/2019 07H,37721
10/20/2019 06H,35678
10/20/2019 05H,33797
10/20/2019 04H,32811
10/20/2019 03H,27436
10/20/2019 02H,22853
10/20/2019 01H,19554
10/20/2019 00H,18005
10/19/2019 23H,19475
10/19/2019 22H,21251
10/19/2019 21H,23482
10/19/2019 20H,24369
10/19/2019 19H,26159
10/19/2019 18H,27479
10/19/2019 17H,28935
10/19/2019 16H,29116
10/19/2019 15H,31158
10/19/2019 14H,36882
10/19/2019 13H,39778
10/19/2019 12H,40599
10/19/2019 11H,40004
10/19/2019 10H,40941
10/19/2019 09H,42479
10/19/2019 08H,44821
10/19/2019 07H,46692
10/19/2019 06H,48571
10/19/2019 05H,49560
10/19/2019 04H,50858
10/19/2019 03H,53695
10/19/2019 02H,55146
10/19/2019 01H,54438
10/19/2019 00H,54205
10/18/2019 23H,54641
10/18/2019 22H,54002
10/18/2019 21H,52157
10/18/2019 20H,50744
10/18/2019 19H,50191
10/18/2019 18H,48293
10/18/2019 17H,47643
10/18/2019 16H,49207
10/18/2019 15H,50788
10/18/2019 14H,53889
10/18/2019 13H,56491
10/18/2019 12H,55703
10/18/2019 11H,54342
10/18/2019 10H,53210
10/18/2019 09H,53008
10/18/2019 08H,53236
10/18/2019 07H,52922
10/18/2019 06H,51919
10/18/2019 05H,52486
10/18/2019 04H,56285
10/18/2019 03H,56039
10/18/2019 02H,56896
10/18/2019 01H,53564
10/18/2019 00H,49011
10/17/2019 23H,47053
10/17/2019 22H,44623
10/17/2019 21H,42026
10/17/2019 20H,39825
10/17/2019 19H,37769
10/17/2019 18H,33999
10/17/2019 17H,31529
10/17/2019 16H,29726
10/17/2019 15H,32662
10/17/2019 14H,40316
10/17/2019 13H,41723
10/17/2019 12H,42179
10/17/2019 11H,40955
10/17/2019 10H,41439
10/17/2019 09H,40421
10/17/2019 08H,38967
10/17/2019 07H,37633
10/17/2019 06H,37101
10/17/2019 05H,36069
10/17/2019 04H,35018
10/17/2019 03H,31936
10/17/2019 02H,29851
10/17/2019 01H,26417
10/17/2019 00H,21892
10/16/2019 23H,21979
10/16/2019 22H,22351
10/16/2019 21H,23576
10/16/2019 20H,23513
10/16/2019 19H,23629
10/16/2019 18H,22639
10/16/2019 17H,22967
10/16/2019 16H,23186
10/16/2019 15H,25291
10/16/2019 14H,28913
10/16/2019 13H,31730
10/16/2019 12H,33974
10/16/2019 11H,35962
10/16/2019 10H,37896
10/16/2019 09H,39384
10/16/2019 08H,40204
10/16/2019 07H,41212
10/16/2019 06H,42245
10/16/2019 05H,42582
10/16/2019 04H,41157
10/16/2019 03H,45526
10/16/2019 02H,46767
10/16/2019 01H,45067
10/16/2019 00H,45439
10/15/2019 23H,44990
10/15/2019 22H,42898
10/15/2019 21H,42705
10/15/2019 20H,42250
10/15/2019 19H,42402
10/15/2019 18H,41151
10/15/2019 17H,40200
10/15/2019 16H,38776
10/15/2019 15H,37459
10/15/2019 14H,38866
10/15/2019 13H,40927
10/15/2019 12H,42570
10/15/2019 11H,41948
10/15/2019 10H,40743
10/15/2019 09H,40904
10/15/2019 08H,41490
10/15/2019 07H,42674
10/15/2019 06H,43829
10/15/2019 05H,44153
10/15/2019 04H,43945
10/15/2019 03H,43001
10/15/2019 02H,38768
10/15/2019 01H,33438
10/15/2019 00H,29117
10/14/2019 23H,29567
10/14/2019 22H,28468
10/14/2019 21H,26925
10/14/2019 20H,24138
10/14/2019 19H,21472
10/14/2019 18H,19772
10/14/2019 17H,19876
10/14/2019 16H,19850
10/14/2019 15H,23539
10/14/2019 14H,27265
10/14/2019 13H,27625
10/14/2019 12H,28520
10/14/2019 11H,29994
10/14/2019 10H,29850
10/14/2019 09H,29933
10/14/2019 08H,29365
10/14/2019 07H,29631
10/14/2019 06H,29459
10/14/2019 05H,29129
10/14/2019 04H,33313
10/14/2019 03H,27858
10/14/2019 02H,24658
10/14/2019 01H,19949
10/14/2019 00H,18571
10/13/2019 23H,20531
10/13/2019 22H,23625
10/13/2019 21H,24825
10/13/2019 20H,24733
10/13/2019 19H,24033
10/13/2019 18H,23000
10/13/2019 17H,22970
10/13/2019 16H,23395
10/13/2019 15H,25114
10/13/2019 14H,31195
10/13/2019 13H,34007
10/13/2019 12H,36073
10/13/2019 11H,37192
10/13/2019 10H,37339
10/13/2019 09H,38165
10/13/2019 08H,39478
10/13/2019 07H,40850
10/13/2019 06H,41607
10/13/2019 05H,42786
10/13/2019 04H,42426
10/13/2019 03H,44628
10/13/2019 02H,43080
10/13/2019 01H,39081
10/13/2019 00H,38314
10/12/2019 23H,41173
10/12/2019 22H,42715
10/12/2019 21H,42848
10/12/2019 20H,43144
10/12/2019 19H,43668
10/12/2019 18H,43186
10/12/2019 17H,42375
10/12/2019 16H,40179
10/12/2019 15H,39357
10/12/2019 14H,41596
10/12/2019 13H,41291
10/12/2019 12H,39819
10/12/2019 11H,38538
10/12/2019 10H,38537
10/12/2019 09H,38379
10/12/2019 08H,36859
10/12/2019 07H,34794
10/12/2019 06H,33002
10/12/2019 05H,31098
10/12/2019 04H,30814
10/12/2019 03H,30334
10/12/2019 02H,31106
10/12/2019 01H,31524
10/12/2019 00H,35250
10/11/2019 23H,40333
10/11/2019 22H,44297
10/11/2019 21H,46388
10/11/2019 20H,48580
10/11/2019 19H,49436
10/11/2019 18H,49509
10/11/2019 17H,49944
10/11/2019 16H,50860
10/11/2019 15H,51526
10/11/2019 14H,51994
10/11/2019 13H,53124
10/11/2019 12H,52174
10/11/2019 11H,50570
10/11/2019 10H,49757
10/11/2019 09H,49777
10/11/2019 08H,51428
10/11/2019 07H,52095
10/11/2019 06H,52396
10/11/2019 05H,53223
10/11/2019 04H,53593
10/11/2019 03H,54041
10/11/2019 02H,54221
10/11/2019 01H,53860
10/11/2019 00H,52695
10/10/2019 23H,49681
10/10/2019 22H,47919
10/10/2019 21H,45494
10/10/2019 20H,43556
10/10/2019 19H,42883
10/10/2019 18H,44165
10/10/2019 17H,44991
10/10/2019 16H,46175
10/10/2019 15H,45141
10/10/2019 14H,44535
10/10/2019 13H,45939
10/10/2019 12H,46115
10/10/2019 11H,46218
10/10/2019 10H,46984
10/10/2019 09H,47227
10/10/2019 08H,49306
10/10/2019 07H,50537
10/10/2019 06H,52554
10/10/2019 05H,54275
10/10/2019 04H,55315
10/10/2019 03H,56541
10/10/2019 02H,56001
10/10/2019 01H,55033
10/10/2019 00H,54819
10/9/2019 23H,54582
10/9/2019 22H,53511
10/9/2019 21H,52369
10/9/2019 20H,51027
10/9/2019 19H,50296
10/9/2019 18H,49174
10/9/2019 17H,48380
10/9/2019 16H,47047
10/9/2019 15H,44687
10/9/2019 14H,46134
10/9/2019 13H,49195
10/9/2019 12H,50149
10/9/2019 11H,49269
10/9/2019 10H,49559
10/9/2019 09H,48990
10/9/2019 08H,49213
10/9/2019 07H,49263
10/9/2019 06H,50764
10/9/2019 05H,51870
10/9/2019 04H,51044
10/9/2019 03H,54119
10/9/2019 02H,53378
10/9/2019 01H,48760
10/9/2019 00H,45120
10/8/2019 23H,44459
10/8/2019 22H,42456
10/8/2019 21H,40442
10/8/2019 20H,39254
10/8/2019 19H,38446
10/8/2019 18H,38824
10/8/2019 17H,39777
10/8/2019 16H,39317
10/8/2019 15H,38947
10/8/2019 14H,42744
10/8/2019 13H,44354
10/8/2019 12H,43357
10/8/2019 11H,41720
10/8/2019 10H,42194
10/8/2019 09H,41784
10/8/2019 08H,40897
10/8/2019 07H,40352
10/8/2019 06H,38311
10/8/2019 05H,37709
10/8/2019 04H,38908
10/8/2019 03H,35571
10/8/2019 02H,31009
10/8/2019 01H,24512
10/8/2019 00H,20521
10/7/2019 23H,19181
10/7/2019 22H,18947
10/7/2019 21H,19307
10/7/2019 20H,19228
10/7/2019 19H,18716
10/7/2019 18H,16819
10/7/2019 17H,15909
10/7/2019 16H,15639
10/7/2019 15H,16541
10/7/2019 14H,21421
10/7/2019 13H,24652
10/7/2019 12H,26078
10/7/2019 11H,27232
10/7/2019 10H,28829
10/7/2019 09H,31005
10/7/2019 08H,33223
10/7/2019 07H,34970
10/7/2019 06H,36070
10/7/2019 05H,37070
10/7/2019 04H,39274
10/7/2019 03H,38465
10/7/2019 02H,37982
10/7/2019 01H,35891
10/7/2019 00H,37238
10/6/2019 23H,37257
10/6/2019 22H,33909
10/6/2019 21H,31939
10/6/2019 20H,31400
10/6/2019 19H,31094
10/6/2019 18H,28654
10/6/2019 17H,26614
10/6/2019 16H,25675
10/6/2019 15H,24300
10/6/2019 14H,26316
10/6/2019 13H,27711
10/6/2019 12H,28011
10/6/2019 11H,29210
10/6/2019 10H,30988
10/6/2019 09H,32105
10/6/2019 08H,33289
10/6/2019 07H,33322
10/6/2019 06H,33527
10/6/2019 05H,35939
10/6/2019 04H,37425
10/6/2019 03H,37434
10/6/2019 02H,34077
10/6/2019 01H,30173
10/6/2019 00H,29262
10/5/2019 23H,29336
10/5/2019 22H,30087
10/5/2019 21H,31828
10/5/2019 20H,32813
10/5/2019 19H,35546
10/5/2019 18H,37498
10/5/2019 17H,39783
10/5/2019 16H,40377
10/5/2019 15H,39403
10/5/2019 14H,42488
10/5/2019 13H,45131
10/5/2019 12H,45222
10/5/2019 11H,45075
10/5/2019 10H,45804
10/5/2019 09H,46628
10/5/2019 08H,47880
10/5/2019 07H,48448
10/5/2019 06H,48606
10/5/2019 05H,47313
10/5/2019 04H,46609
10/5/2019 03H,44066
10/5/2019 02H,41800
10/5/2019 01H,37027
10/5/2019 00H,34470
10/4/2019 23H,33010
10/4/2019 22H,31356
10/4/2019 21H,29006
10/4/2019 20H,27476
10/4/2019 19H,25923
10/4/2019 18H,23905
10/4/2019 17H,22482
10/4/2019 16H,20614
10/4/2019 15H,20341
10/4/2019 14H,20410
10/4/2019 13H,21016
10/4/2019 12H,21515
10/4/2019 11H,22311
10/4/2019 10H,22667
10/4/2019 09H,23857
10/4/2019 08H,25283
10/4/2019 07H,25025
10/4/2019 06H,25762
10/4/2019 05H,27770
10/4/2019 04H,28156
10/4/2019 03H,30789
10/4/2019 02H,30169
10/4/2019 01H,27851
10/4/2019 00H,26971
10/3/2019 23H,26830
10/3/2019 22H,26853
10/3/2019 21H,25539
10/3/2019 20H,24114
10/3/2019 19H,22922
10/3/2019 18H,22437
10/3/2019 17H,23972
10/3/2019 16H,26410
10/3/2019 15H,27695
10/3/2019 14H,29116
10/3/2019 13H,30338
10/3/2019 12H,32200
10/3/2019 11H,33279
10/3/2019 10H,31910
10/3/2019 09H,30514
10/3/2019 08H,30144
10/3/2019 07H,30837
10/3/2019 06H,31123
10/3/2019 05H,29640
10/3/2019 04H,30584
10/3/2019 03H,24614
10/3/2019 02H,22087
10/3/2019 01H,20173
10/3/2019 00H,20394
10/2/2019 23H,21732
10/2/2019 22H,22019
10/2/2019 21H,22610
10/2/2019 20H,23589
10/2/2019 19H,23862
10/2/2019 18H,26499
10/2/2019 17H,29432
10/2/2019 16H,30376
10/2/2019 15H,29210
10/2/2019 14H,27820
10/2/2019 13H,30472
10/2/2019 12H,33397
10/2/2019 11H,34243
10/2/2019 10H,35341
10/2/2019 09H,35586
10/2/2019 08H,37112
10/2/2019 07H,41844
10/2/2019 06H,39761
10/2/2019 05H,40108
10/2/2019 04H,40186
10/2/2019 03H,36804
10/2/2019 02H,34894
10/2/2019 01H,34150
10/2/2019 00H,35235
10/1/2019 23H,36135
10/1/2019 22H,37312
10/1/2019 21H,37370
10/1/2019 20H,37773
10/1/2019 19H,38358
10/1/2019 18H,39647
10/1/2019 17H,41515
10/1/2019 16H,42518
10/1/2019 15H,42087
10/1/2019 14H,41367
10/1/2019 13H,43130
10/1/2019 12H,45545
10/1/2019 11H,47449
10/1/2019 10H,47845
10/1/2019 09H,48481
10/1/2019 08H,49921
10/1/2019 07H,49795
10/1/2019 06H,50635
10/1/2019 05H,52623
10/1/2019 04H,50834
10/1/2019 03H,53186
10/1/2019 02H,50550
10/1/2019 01H,48577
10/1/2019 00H,50944
09/30/2019 23H,52647
09/30/2019 22H,53266
09/30/2019 21H,54165
09/30/2019 20H,53965
09/30/2019 19H,52778
09/30/2019 18H,52869
09/30/2019 17H,51534
09/30/2019 16H,50207
09/30/2019 15H,47974
09/30/2019 14H,46860
09/30/2019 13H,49916
09/30/2019 12H,51205
09/30/2019 11H,51118
09/30/2019 10H,49988
09/30/2019 09H,50398
09/30/2019 08H,49574
09/30/2019 07H,49340
09/30/2019 06H,51695
09/30/2019 05H,52336
09/30/2019 04H,53257
09/30/2019 03H,51968
09/30/2019 02H,52293
09/30/2019 01H,51889
09/30/2019 00H,51953
09/29/2019 23H,52776
09/29/2019 22H,51984
09/29/2019 21H,50812
09/29/2019 20H,51394
09/29/2019 19H,50799
09/29/2019 18H,50520
09/29/2019 17H,50735
09/29/2019 16H,50531
09/29/2019 15H,49193
09/29/2019 14H,46872
09/29/2019 13H,46509
09/29/2019 12H,46599
09/29/2019 11H,46803
09/29/2019 10H,48445
09/29/2019 09H,49900
09/29/2019 08H,51378
09/29/2019 07H,51031
09/29/2019 06H,52176
09/29/2019 05H,50802
09/29/2019 04H,50970
09/29/2019 03H,48924
09/29/2019 02H,48382
09/29/2019 01H,46426
09/29/2019 00H,46362
09/28/2019 23H,44611
09/28/2019 22H,42574
09/28/2019 21H,38831
09/28/2019 20H,34649
09/28/2019 19H,31692
09/28/2019 18H,28963
09/28/2019 17H,25210
09/28/2019 16H,24277
09/28/2019 15H,24035
09/28/2019 14H,26834
09/28/2019 13H,30397
09/28/2019 12H,34430
09/28/2019 11H,39134
09/28/2019 10H,42677
09/28/2019 09H,43818
09/28/2019 08H,45767
09/28/2019 07H,46856
09/28/2019 06H,48898
09/28/2019 05H,51402
09/28/2019 04H,52365
09/28/2019 03H,52694
09/28/2019 02H,50349
09/28/2019 01H,46321
09/28/2019 00H,42931
09/27/2019 23H,41742
09/27/2019 22H,40242
09/27/2019 21H,37264
09/27/2019 20H,36044
09/27/2019 19H,33590
09/27/2019 18H,33873
09/27/2019 17H,35979
09/27/2019 16H,38939
09/27/2019 15H,40048
09/27/2019 14H,44588
09/27/2019 13H,47886
09/27/2019 12H,49123
09/27/2019 11H,49827
09/27/2019 10H,51109
09/27/2019 09H,52710
09/27/2019 08H,53107
09/27/2019 07H,53145
09/27/2019 06H,53815
09/27/2019 05H,54205
09/27/2019 04H,55515
09/27/2019 03H,51781
09/27/2019 02H,47197
09/27/2019 01H,40059
09/27/2019 00H,36402
09/26/2019 23H,33625
09/26/2019 22H,31650
09/26/2019 21H,30349
09/26/2019 20H,28260
09/26/2019 19H,26302
09/26/2019 18H,24809
09/26/2019 17H,23566
09/26/2019 16H,24586
09/26/2019 15H,24193
09/26/2019 14H,27564
09/26/2019 13H,31166
09/26/2019 12H,33799
09/26/2019 11H,35474
09/26/2019 10H,37271
09/26/2019 09H,38487
09/26/2019 08H,39136
09/26/2019 07H,40645
09/26/2019 06H,41588
09/26/2019 05H,40737
09/26/2019 04H,40469
09/26/2019 03H,37974
09/26/2019 02H,34204
09/26/2019 01H,29250
09/26/2019 00H,26381
09/25/2019 23H,25396
09/25/2019 22H,24883
09/25/2019 21H,24497
09/25/2019 20H,23020
09/25/2019 19H,22418
09/25/2019 18H,23048
09/25/2019 17H,23800
09/25/2019 16H,25091
09/25/2019 15H,26730
09/25/2019 14H,31097
09/25/2019 13H,35132
09/25/2019 12H,37278
09/25/2019 11H,37331
09/25/2019 10H,37552
09/25/2019 09H,39232
09/25/2019 08H,40684
09/25/2019 07H,42549
09/25/2019 06H,43146
09/25/2019 05H,43093
09/25/2019 04H,43053
09/25/2019 03H,46118
09/25/2019 02H,44177
09/25/2019 01H,40888
09/25/2019 00H,39384
09/24/2019 23H,39079
09/24/2019 22H,38443
09/24/2019 21H,36392
09/24/2019 20H,34884
09/24/2019 19H,33440
09/24/2019 18H,31542
09/24/2019 17H,29696
09/24/2019 16H,27843
09/24/2019 15H,28233
09/24/2019 14H,31475
09/24/2019 13H,33636
09/24/2019 12H,33674
09/24/2019 11H,33761
09/24/2019 10H,34714
09/24/2019 09H,35648
09/24/2019 08H,36452
09/24/2019 07H,37549
09/24/2019 06H,38244
09/24/2019 05H,29948
09/24/2019 04H,32231
09/24/2019 03H,28970
09/24/2019 02H,27837
09/24/2019 01H,25132
09/24/2019 00H,23643
09/23/2019 23H,24347
09/23/2019 22H,23999
09/23/2019 21H,22671
09/23/2019 20H,21125
09/23/2019 19H,19391
09/23/2019 18H,18278
09/23/2019 17H,17181
09/23/2019 16H,15769
09/23/2019 15H,17031
09/23/2019 14H,21559
09/23/2019 13H,23451
09/23/2019 12H,24235
09/23/2019 11H,25463
09/23/2019 10H,26736
09/23/2019 09H,26538
09/23/2019 08H,26227
09/23/2019 07H,25242
09/23/2019 06H,24235
09/23/2019 05H,24608
09/23/2019 04H,22951
09/23/2019 03H,19464
09/23/2019 02H,17722
09/23/2019 01H,17153
09/23/2019 00H,17635
09/22/2019 23H,16857
09/22/2019 22H,16893
09/22/2019 21H,18056
09/22/2019 20H,18997
09/22/2019 19H,21155
09/22/2019 18H,23188
09/22/2019 17H,27318
09/22/2019 16H,30585
09/22/2019 15H,31278
09/22/2019 14H,31578
09/22/2019 13H,32653
09/22/2019 12H,33569
09/22/2019 11H,34452
09/22/2019 10H,35048
09/22/2019 09H,35082
09/22/2019 08H,36487
09/22/2019 07H,36971
09/22/2019 06H,37686
09/22/2019 05H,40422
09/22/2019 04H,40257
09/22/2019 03H,42415
09/22/2019 02H,41073
09/22/2019 01H,39864
09/22/2019 00H,41347
09/21/2019 23H,43349
09/21/2019 22H,45076
09/21/2019 21H,45339
09/21/2019 20H,46971
09/21/2019 19H,48026
09/21/2019 18H,48628
09/21/2019 17H,48827
09/21/2019 16H,49051
09/21/2019 15H,45713
09/21/2019 14H,42478
