Net generation from other for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.OTH.H
17:14:21 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.OTH.H megawatthours
03/5/2022 07H,6264
03/5/2022 06H,6401
03/5/2022 05H,6504
03/5/2022 04H,6531
03/5/2022 03H,6709
03/5/2022 02H,6528
03/5/2022 01H,6319
03/5/2022 00H,6256
03/4/2022 23H,6202
03/4/2022 22H,6001
03/4/2022 21H,6149
03/4/2022 20H,5940
03/4/2022 19H,6326
03/4/2022 18H,6358
03/4/2022 17H,6363
03/4/2022 16H,6460
03/4/2022 15H,6419
03/4/2022 14H,6358
03/4/2022 13H,6280
03/4/2022 12H,6131
03/4/2022 11H,5140
03/4/2022 10H,5168
03/4/2022 09H,5337
03/4/2022 08H,5453
03/4/2022 07H,5537
03/4/2022 06H,5623
03/4/2022 05H,6491
03/4/2022 04H,7030
03/4/2022 03H,7335
03/4/2022 02H,7165
03/4/2022 01H,6856
03/4/2022 00H,6334
03/3/2022 23H,6222
03/3/2022 22H,6053
03/3/2022 21H,5987
03/3/2022 20H,5908
03/3/2022 19H,5962
03/3/2022 18H,5912
03/3/2022 17H,6003
03/3/2022 16H,6183
03/3/2022 15H,6241
03/3/2022 14H,6663
03/3/2022 13H,6831
03/3/2022 12H,6567
03/3/2022 11H,6458
03/3/2022 10H,6785
03/3/2022 09H,5986
03/3/2022 08H,5983
03/3/2022 07H,6172
03/3/2022 06H,6448
03/3/2022 05H,6768
03/3/2022 04H,7229
03/3/2022 03H,7519
03/3/2022 02H,7226
03/3/2022 01H,8590
03/3/2022 00H,6306
03/2/2022 23H,5977
03/2/2022 22H,6003
03/2/2022 21H,6000
03/2/2022 20H,6185
03/2/2022 19H,6154
03/2/2022 18H,6514
03/2/2022 17H,6842
03/2/2022 16H,6750
03/2/2022 15H,6938
03/2/2022 14H,7211
03/2/2022 13H,7238
03/2/2022 12H,6936
03/2/2022 11H,6704
03/2/2022 10H,6517
03/2/2022 09H,6707
03/2/2022 08H,6593
03/2/2022 07H,6853
03/2/2022 06H,6580
03/2/2022 05H,7121
03/2/2022 04H,7477
03/2/2022 03H,7880
03/2/2022 02H,7709
03/2/2022 01H,7185
03/2/2022 00H,6777
03/1/2022 23H,6482
03/1/2022 22H,6075
03/1/2022 21H,6007
03/1/2022 20H,6154
03/1/2022 19H,6313
03/1/2022 18H,6335
03/1/2022 17H,6640
03/1/2022 16H,7004
03/1/2022 15H,7419
03/1/2022 14H,7511
03/1/2022 13H,7387
03/1/2022 12H,6979
03/1/2022 11H,6741
03/1/2022 10H,6606
03/1/2022 09H,6606
03/1/2022 08H,6590
03/1/2022 07H,6535
03/1/2022 06H,6763
03/1/2022 05H,7254
03/1/2022 04H,7605
03/1/2022 03H,7721
03/1/2022 02H,8385
03/1/2022 01H,8875
03/1/2022 00H,8217
02/28/2022 23H,7930
02/28/2022 22H,6767
02/28/2022 21H,7194
02/28/2022 20H,7300
02/28/2022 19H,7324
02/28/2022 18H,7661
02/28/2022 17H,7927
02/28/2022 16H,8455
02/28/2022 15H,8514
02/28/2022 14H,8360
02/28/2022 13H,8617
02/28/2022 12H,8319
02/28/2022 11H,7889
02/28/2022 10H,7606
02/28/2022 09H,6920
02/28/2022 08H,6988
02/28/2022 07H,6929
02/28/2022 06H,7051
02/28/2022 05H,8059
02/28/2022 04H,8180
02/28/2022 03H,7769
02/28/2022 02H,8470
02/28/2022 01H,7616
02/28/2022 00H,7640
02/27/2022 23H,7405
02/27/2022 22H,7815
02/27/2022 21H,7206
02/27/2022 20H,7250
02/27/2022 19H,7219
02/27/2022 18H,7135
02/27/2022 17H,7437
02/27/2022 16H,8336
02/27/2022 15H,7941
02/27/2022 14H,7969
02/27/2022 13H,8099
02/27/2022 12H,7895
02/27/2022 11H,7041
02/27/2022 10H,7730
02/27/2022 09H,7025
02/27/2022 08H,7090
02/27/2022 07H,7890
02/27/2022 06H,8187
02/27/2022 05H,8333
02/27/2022 04H,8142
02/27/2022 03H,8979
02/27/2022 02H,8385
02/27/2022 01H,8801
02/27/2022 00H,8659
02/26/2022 23H,8528
02/26/2022 22H,8083
02/26/2022 21H,7992
02/26/2022 20H,7974
02/26/2022 19H,8106
02/26/2022 18H,8114
02/26/2022 17H,8350
02/26/2022 16H,8324
02/26/2022 15H,8326
02/26/2022 14H,8392
02/26/2022 13H,7885
02/26/2022 12H,7529
02/26/2022 11H,7349
02/26/2022 10H,6890
02/26/2022 09H,6947
02/26/2022 08H,7106
02/26/2022 07H,7422
02/26/2022 06H,7919
02/26/2022 05H,8370
02/26/2022 04H,9761
02/26/2022 03H,10019
02/26/2022 02H,10586
02/26/2022 01H,10927
02/26/2022 00H,10456
02/25/2022 23H,9635
02/25/2022 22H,9503
02/25/2022 21H,9397
02/25/2022 20H,9379
02/25/2022 19H,9267
02/25/2022 18H,9273
02/25/2022 17H,9150
02/25/2022 16H,8749
02/25/2022 15H,9793
02/25/2022 14H,9358
02/25/2022 13H,9030
02/25/2022 12H,8364
02/25/2022 11H,8283
02/25/2022 10H,7703
02/25/2022 09H,7593
02/25/2022 08H,7644
02/25/2022 07H,8064
02/25/2022 06H,8483
02/25/2022 05H,8292
02/25/2022 04H,8732
02/25/2022 03H,9799
02/25/2022 02H,10437
02/25/2022 01H,10513
02/25/2022 00H,9899
02/24/2022 23H,9632
02/24/2022 22H,9554
02/24/2022 21H,9374
02/24/2022 20H,9443
02/24/2022 19H,9569
02/24/2022 18H,9314
02/24/2022 17H,9697
02/24/2022 16H,9585
02/24/2022 15H,9533
02/24/2022 14H,8757
02/24/2022 13H,8702
02/24/2022 12H,8565
02/24/2022 11H,8533
02/24/2022 10H,7615
02/24/2022 09H,7870
02/24/2022 08H,7585
02/24/2022 07H,7565
02/24/2022 06H,8048
02/24/2022 05H,8054
02/24/2022 04H,8573
02/24/2022 03H,9372
02/24/2022 02H,9899
02/24/2022 01H,9358
02/24/2022 00H,9248
02/23/2022 23H,9182
02/23/2022 22H,8739
02/23/2022 21H,8802
02/23/2022 20H,8582
02/23/2022 19H,8693
02/23/2022 18H,8590
02/23/2022 17H,8991
02/23/2022 16H,8607
02/23/2022 15H,8357
02/23/2022 14H,7416
02/23/2022 13H,7335
02/23/2022 12H,7168
02/23/2022 11H,7557
02/23/2022 10H,6842
02/23/2022 09H,6950
02/23/2022 08H,6948
02/23/2022 07H,7052
02/23/2022 06H,6997
02/23/2022 05H,7472
02/23/2022 04H,8299
02/23/2022 03H,8403
02/23/2022 02H,8619
02/23/2022 01H,8346
02/23/2022 00H,7829
02/22/2022 23H,7819
02/22/2022 22H,7292
02/22/2022 21H,7192
02/22/2022 20H,7131
02/22/2022 19H,7131
02/22/2022 18H,7049
02/22/2022 17H,7367
02/22/2022 16H,7539
02/22/2022 15H,8340
02/22/2022 14H,8752
02/22/2022 13H,8581
02/22/2022 12H,8454
02/22/2022 11H,7777
02/22/2022 10H,8311
02/22/2022 09H,8210
02/22/2022 08H,8349
02/22/2022 07H,8388
02/22/2022 06H,7949
02/22/2022 05H,8774
02/22/2022 04H,9125
02/22/2022 03H,9166
02/22/2022 02H,9971
02/22/2022 01H,9532
02/22/2022 00H,8817
02/21/2022 23H,8027
02/21/2022 22H,8498
02/21/2022 21H,7746
02/21/2022 20H,7811
02/21/2022 19H,7823
02/21/2022 18H,7837
02/21/2022 17H,8374
02/21/2022 16H,8473
02/21/2022 15H,8681
02/21/2022 14H,8852
02/21/2022 13H,8291
02/21/2022 12H,7821
02/21/2022 11H,7693
02/21/2022 10H,7563
02/21/2022 09H,8288
02/21/2022 08H,8315
02/21/2022 07H,7960
02/21/2022 06H,8558
02/21/2022 05H,8527
02/21/2022 04H,9594
02/21/2022 03H,9025
02/21/2022 02H,9067
02/21/2022 01H,8598
02/21/2022 00H,8025
02/20/2022 23H,7855
02/20/2022 22H,7510
02/20/2022 21H,7460
02/20/2022 20H,7428
02/20/2022 19H,7337
02/20/2022 18H,7499
02/20/2022 17H,7906
02/20/2022 16H,8223
02/20/2022 15H,8437
02/20/2022 14H,8519
02/20/2022 13H,8254
02/20/2022 12H,7738
02/20/2022 11H,7434
02/20/2022 10H,7318
02/20/2022 09H,7337
02/20/2022 08H,7609
02/20/2022 07H,7657
02/20/2022 06H,7492
02/20/2022 05H,8082
02/20/2022 04H,8565
02/20/2022 03H,8883
02/20/2022 02H,8990
02/20/2022 01H,8385
02/20/2022 00H,7696
02/19/2022 23H,7589
02/19/2022 22H,7145
02/19/2022 21H,7154
02/19/2022 20H,7246
02/19/2022 19H,7479
02/19/2022 18H,7868
02/19/2022 17H,8074
02/19/2022 16H,8234
02/19/2022 15H,8350
02/19/2022 14H,8387
02/19/2022 13H,8175
02/19/2022 12H,7873
02/19/2022 11H,7776
02/19/2022 10H,7790
02/19/2022 09H,7742
02/19/2022 08H,7684
02/19/2022 07H,7740
02/19/2022 06H,7870
02/19/2022 05H,8523
02/19/2022 04H,8626
02/19/2022 03H,8809
02/19/2022 02H,8911
02/19/2022 01H,8258
02/19/2022 00H,7640
02/18/2022 23H,7417
02/18/2022 22H,7232
02/18/2022 21H,7396
02/18/2022 20H,7331
02/18/2022 19H,7182
02/18/2022 18H,7232
02/18/2022 17H,8242
02/18/2022 16H,8467
02/18/2022 15H,8798
02/18/2022 14H,8719
02/18/2022 13H,8528
02/18/2022 12H,8274
02/18/2022 11H,7319
02/18/2022 10H,7149
02/18/2022 09H,7292
02/18/2022 08H,7384
02/18/2022 07H,7756
02/18/2022 06H,7872
02/18/2022 05H,8383
02/18/2022 04H,9045
02/18/2022 03H,8971
02/18/2022 02H,9867
02/18/2022 01H,9234
02/18/2022 00H,8781
02/17/2022 23H,8769
02/17/2022 22H,8578
02/17/2022 21H,8127
02/17/2022 20H,8402
02/17/2022 19H,8295
02/17/2022 18H,8339
02/17/2022 17H,8740
02/17/2022 16H,8704
02/17/2022 15H,9097
02/17/2022 14H,8416
02/17/2022 13H,7864
02/17/2022 12H,7495
02/17/2022 11H,7248
02/17/2022 10H,6934
02/17/2022 09H,6830
02/17/2022 08H,6984
02/17/2022 07H,7668
02/17/2022 06H,7396
02/17/2022 05H,9651
02/17/2022 04H,9322
02/17/2022 03H,9405
02/17/2022 02H,9464
02/17/2022 01H,8969
02/17/2022 00H,8492
02/16/2022 23H,8274
02/16/2022 22H,8136
02/16/2022 21H,8344
02/16/2022 20H,8614
02/16/2022 19H,8372
02/16/2022 18H,8150
02/16/2022 17H,8101
02/16/2022 16H,8943
02/16/2022 15H,9116
02/16/2022 14H,8994
02/16/2022 13H,8643
02/16/2022 12H,8350
02/16/2022 11H,7999
02/16/2022 10H,7741
02/16/2022 09H,7817
02/16/2022 08H,7954
02/16/2022 07H,8413
02/16/2022 06H,8555
02/16/2022 05H,9593
02/16/2022 04H,9676
02/16/2022 03H,10396
02/16/2022 02H,11000
02/16/2022 01H,11032
02/16/2022 00H,10569
02/15/2022 23H,10549
02/15/2022 22H,10542
02/15/2022 21H,9899
02/15/2022 20H,9909
02/15/2022 19H,9946
02/15/2022 18H,10163
02/15/2022 17H,10349
02/15/2022 16H,10403
02/15/2022 15H,11203
02/15/2022 14H,11191
02/15/2022 13H,10927
02/15/2022 12H,10570
02/15/2022 11H,10279
02/15/2022 10H,9033
02/15/2022 09H,9506
02/15/2022 08H,9320
02/15/2022 07H,9237
02/15/2022 06H,9342
02/15/2022 05H,9687
02/15/2022 04H,10077
02/15/2022 03H,10744
02/15/2022 02H,11230
02/15/2022 01H,11811
02/15/2022 00H,10958
02/14/2022 23H,11042
02/14/2022 22H,10610
02/14/2022 21H,10044
02/14/2022 20H,10283
02/14/2022 19H,10310
02/14/2022 18H,10420
02/14/2022 17H,10512
02/14/2022 16H,11579
02/14/2022 15H,11673
02/14/2022 14H,11609
02/14/2022 13H,11678
02/14/2022 12H,10973
02/14/2022 11H,10225
02/14/2022 10H,9161
02/14/2022 09H,9176
02/14/2022 08H,8840
02/14/2022 07H,8952
02/14/2022 06H,9356
02/14/2022 05H,8748
02/14/2022 04H,9652
02/14/2022 03H,9695
02/14/2022 02H,10618
02/14/2022 01H,10901
02/14/2022 00H,9970
02/13/2022 23H,9488
02/13/2022 22H,9008
02/13/2022 21H,8797
02/13/2022 20H,8760
02/13/2022 19H,8959
02/13/2022 18H,9794
02/13/2022 17H,9408
02/13/2022 16H,10049
02/13/2022 15H,10604
02/13/2022 14H,10055
02/13/2022 13H,9173
02/13/2022 12H,8489
02/13/2022 11H,8476
02/13/2022 10H,8672
02/13/2022 09H,8049
02/13/2022 08H,8029
02/13/2022 07H,7959
02/13/2022 06H,7901
02/13/2022 05H,9174
02/13/2022 04H,9867
02/13/2022 03H,9446
02/13/2022 02H,10248
02/13/2022 01H,10106
02/13/2022 00H,8150
02/12/2022 23H,8034
02/12/2022 22H,8008
02/12/2022 21H,8132
02/12/2022 20H,8236
02/12/2022 19H,8281
02/12/2022 18H,8326
02/12/2022 17H,8670
02/12/2022 16H,8780
02/12/2022 15H,8900
02/12/2022 14H,8688
02/12/2022 13H,8098
02/12/2022 12H,7528
02/12/2022 11H,7595
02/12/2022 10H,7466
02/12/2022 09H,7620
02/12/2022 08H,7705
02/12/2022 07H,8046
02/12/2022 06H,8489
02/12/2022 05H,9204
02/12/2022 04H,9689
02/12/2022 03H,9755
02/12/2022 02H,9938
02/12/2022 01H,9480
02/12/2022 00H,8499
02/11/2022 23H,8262
02/11/2022 22H,8077
02/11/2022 21H,8151
02/11/2022 20H,8280
02/11/2022 19H,8279
02/11/2022 18H,8368
02/11/2022 17H,8681
02/11/2022 16H,8839
02/11/2022 15H,9633
02/11/2022 14H,9356
02/11/2022 13H,9201
02/11/2022 12H,8547
02/11/2022 11H,8258
02/11/2022 10H,8155
02/11/2022 09H,8516
02/11/2022 08H,8728
02/11/2022 07H,8342
02/11/2022 06H,8590
02/11/2022 05H,9682
02/11/2022 04H,9948
02/11/2022 03H,9980
02/11/2022 02H,9906
02/11/2022 01H,9611
02/11/2022 00H,9141
02/10/2022 23H,8570
02/10/2022 22H,7822
02/10/2022 21H,7596
02/10/2022 20H,7662
02/10/2022 19H,7673
02/10/2022 18H,7822
02/10/2022 17H,7853
02/10/2022 16H,8281
02/10/2022 15H,9453
02/10/2022 14H,9969
02/10/2022 13H,9686
02/10/2022 12H,9299
02/10/2022 11H,8484
02/10/2022 10H,8177
02/10/2022 09H,8218
02/10/2022 08H,8158
02/10/2022 07H,8718
02/10/2022 06H,9375
02/10/2022 05H,10148
02/10/2022 04H,10535
02/10/2022 03H,10161
02/10/2022 02H,9937
02/10/2022 01H,10343
02/10/2022 00H,9424
02/9/2022 23H,8919
02/9/2022 22H,8303
02/9/2022 21H,8247
02/9/2022 20H,8091
02/9/2022 19H,8249
02/9/2022 18H,8642
02/9/2022 17H,8823
02/9/2022 16H,9077
02/9/2022 15H,9944
02/9/2022 14H,9744
02/9/2022 13H,9236
02/9/2022 12H,8746
02/9/2022 11H,8375
02/9/2022 10H,8233
02/9/2022 09H,8269
02/9/2022 08H,8385
02/9/2022 07H,8398
02/9/2022 06H,8504
02/9/2022 05H,9168
02/9/2022 04H,9309
02/9/2022 03H,9464
02/9/2022 02H,9435
02/9/2022 01H,9633
02/9/2022 00H,9034
02/8/2022 23H,8792
02/8/2022 22H,8694
02/8/2022 21H,8807
02/8/2022 20H,8246
02/8/2022 19H,9002
02/8/2022 18H,9033
02/8/2022 17H,9076
02/8/2022 16H,9712
02/8/2022 15H,10200
02/8/2022 14H,10128
02/8/2022 13H,9767
02/8/2022 12H,9684
02/8/2022 11H,9380
02/8/2022 10H,8243
02/8/2022 09H,8216
02/8/2022 08H,8369
02/8/2022 07H,8460
02/8/2022 06H,8550
02/8/2022 05H,9148
02/8/2022 04H,10126
02/8/2022 03H,10698
02/8/2022 02H,11016
02/8/2022 01H,11359
02/8/2022 00H,10147
02/7/2022 23H,10024
02/7/2022 22H,9831
02/7/2022 21H,9863
02/7/2022 20H,9853
02/7/2022 19H,9891
02/7/2022 18H,9832
02/7/2022 17H,9984
02/7/2022 16H,11007
02/7/2022 15H,11101
02/7/2022 14H,10836
02/7/2022 13H,10449
02/7/2022 12H,10159
02/7/2022 11H,9688
02/7/2022 10H,8667
02/7/2022 09H,8752
02/7/2022 08H,8731
02/7/2022 07H,8825
02/7/2022 06H,9223
02/7/2022 05H,9732
02/7/2022 04H,10142
02/7/2022 03H,10107
02/7/2022 02H,10738
02/7/2022 01H,10697
02/7/2022 00H,10113
02/6/2022 23H,9693
02/6/2022 22H,9536
02/6/2022 21H,9470
02/6/2022 20H,9723
02/6/2022 19H,9898
02/6/2022 18H,9934
02/6/2022 17H,10373
02/6/2022 16H,10819
02/6/2022 15H,11169
02/6/2022 14H,10917
02/6/2022 13H,10258
02/6/2022 12H,9687
02/6/2022 11H,9658
02/6/2022 10H,8649
02/6/2022 09H,8730
02/6/2022 08H,8761
02/6/2022 07H,8957
02/6/2022 06H,9236
02/6/2022 05H,9686
02/6/2022 04H,10264
02/6/2022 03H,10564
02/6/2022 02H,10897
02/6/2022 01H,10891
02/6/2022 00H,10280
02/5/2022 23H,10284
02/5/2022 22H,10045
02/5/2022 21H,9769
02/5/2022 20H,9872
02/5/2022 19H,9940
02/5/2022 18H,10100
02/5/2022 17H,10499
02/5/2022 16H,10543
02/5/2022 15H,11007
02/5/2022 14H,10921
02/5/2022 13H,10157
02/5/2022 12H,9714
02/5/2022 11H,9203
02/5/2022 10H,8363
02/5/2022 09H,8437
02/5/2022 08H,8474
02/5/2022 07H,8504
02/5/2022 06H,8699
02/5/2022 05H,8745
02/5/2022 04H,9250
02/5/2022 03H,9223
02/5/2022 02H,10010
02/5/2022 01H,9989
02/5/2022 00H,8964
02/4/2022 23H,8553
02/4/2022 22H,8565
02/4/2022 21H,8841
02/4/2022 20H,9154
02/4/2022 19H,9147
02/4/2022 18H,9230
02/4/2022 17H,9572
02/4/2022 16H,9531
02/4/2022 15H,9895
02/4/2022 14H,9768
02/4/2022 13H,9525
02/4/2022 12H,9178
02/4/2022 11H,8321
02/4/2022 10H,7799
02/4/2022 09H,7798
02/4/2022 08H,7862
02/4/2022 07H,8036
02/4/2022 06H,8230
02/4/2022 05H,8954
02/4/2022 04H,10208
02/4/2022 03H,10428
02/4/2022 02H,10899
02/4/2022 01H,10783
02/4/2022 00H,9606
02/3/2022 23H,9591
02/3/2022 22H,9520
02/3/2022 21H,9470
02/3/2022 20H,9287
02/3/2022 19H,8842
02/3/2022 18H,8850
02/3/2022 17H,9266
02/3/2022 16H,9558
02/3/2022 15H,9654
02/3/2022 14H,9234
02/3/2022 13H,8927
02/3/2022 12H,8461
02/3/2022 11H,8257
02/3/2022 10H,7661
02/3/2022 09H,7521
02/3/2022 08H,7792
02/3/2022 07H,8011
02/3/2022 06H,8224
02/3/2022 05H,8618
02/3/2022 04H,9618
02/3/2022 03H,10053
02/3/2022 02H,9959
02/3/2022 01H,10135
02/3/2022 00H,9518
02/2/2022 23H,9605
02/2/2022 22H,9556
02/2/2022 21H,9883
02/2/2022 20H,9591
02/2/2022 19H,9234
02/2/2022 18H,9024
02/2/2022 17H,9521
02/2/2022 16H,9404
02/2/2022 15H,9313
02/2/2022 14H,9719
02/2/2022 13H,9413
02/2/2022 12H,8922
02/2/2022 11H,8293
02/2/2022 10H,7468
02/2/2022 09H,7635
02/2/2022 08H,7665
02/2/2022 07H,7790
02/2/2022 06H,8112
02/2/2022 05H,8461
02/2/2022 04H,9579
02/2/2022 03H,9491
02/2/2022 02H,10159
02/2/2022 01H,10484
02/2/2022 00H,9867
02/1/2022 23H,9640
02/1/2022 22H,9498
02/1/2022 21H,8958
02/1/2022 20H,8657
02/1/2022 19H,8624
02/1/2022 18H,8946
02/1/2022 17H,9275
02/1/2022 16H,9560
02/1/2022 15H,10375
02/1/2022 14H,10618
02/1/2022 13H,10525
02/1/2022 12H,10095
02/1/2022 11H,10019
02/1/2022 10H,9525
02/1/2022 09H,8805
02/1/2022 08H,8918
02/1/2022 07H,8566
02/1/2022 06H,8634
02/1/2022 05H,9005
02/1/2022 04H,9449
02/1/2022 03H,9364
02/1/2022 02H,10297
02/1/2022 01H,11073
02/1/2022 00H,11039
01/31/2022 23H,10610
01/31/2022 22H,9435
01/31/2022 21H,9327
01/31/2022 20H,9616
01/31/2022 19H,9113
01/31/2022 18H,10192
01/31/2022 17H,10705
01/31/2022 16H,11221
01/31/2022 15H,11285
01/31/2022 14H,11268
01/31/2022 13H,10893
01/31/2022 12H,10395
01/31/2022 11H,9658
01/31/2022 10H,8737
01/31/2022 09H,8771
01/31/2022 08H,8907
01/31/2022 07H,8804
01/31/2022 06H,8617
01/31/2022 05H,9424
01/31/2022 04H,9276
01/31/2022 03H,10469
01/31/2022 02H,10496
01/31/2022 01H,10958
01/31/2022 00H,10100
01/30/2022 23H,9937
01/30/2022 22H,9264
01/30/2022 21H,9053
01/30/2022 20H,9408
01/30/2022 19H,9529
01/30/2022 18H,9999
01/30/2022 17H,10553
01/30/2022 16H,11040
01/30/2022 15H,10792
01/30/2022 14H,11035
01/30/2022 13H,10153
01/30/2022 12H,9254
01/30/2022 11H,9157
01/30/2022 10H,9243
01/30/2022 09H,9145
01/30/2022 08H,9429
01/30/2022 07H,9584
01/30/2022 06H,9678
01/30/2022 05H,9759
01/30/2022 04H,10801
01/30/2022 03H,11447
01/30/2022 02H,11826
01/30/2022 01H,11279
01/30/2022 00H,10979
01/29/2022 23H,10671
01/29/2022 22H,10069
01/29/2022 21H,9632
01/29/2022 20H,9839
01/29/2022 19H,10153
01/29/2022 18H,10678
01/29/2022 17H,10669
01/29/2022 16H,11015
01/29/2022 15H,11047
01/29/2022 14H,11195
01/29/2022 13H,11100
01/29/2022 12H,10248
01/29/2022 11H,10088
01/29/2022 10H,9342
01/29/2022 09H,9199
01/29/2022 08H,9248
01/29/2022 07H,9240
01/29/2022 06H,9302
01/29/2022 05H,9713
01/29/2022 04H,9891
01/29/2022 03H,10222
01/29/2022 02H,11113
01/29/2022 01H,11548
01/29/2022 00H,10759
01/28/2022 23H,10454
01/28/2022 22H,10198
01/28/2022 21H,9713
01/28/2022 20H,9441
01/28/2022 19H,9663
01/28/2022 18H,10039
01/28/2022 17H,10510
01/28/2022 16H,10748
01/28/2022 15H,11160
01/28/2022 14H,10943
01/28/2022 13H,10350
01/28/2022 12H,9564
01/28/2022 11H,8889
01/28/2022 10H,7869
01/28/2022 09H,7813
01/28/2022 08H,7873
01/28/2022 07H,8246
01/28/2022 06H,8467
01/28/2022 05H,9422
01/28/2022 04H,9829
01/28/2022 03H,10473
01/28/2022 02H,11183
01/28/2022 01H,11170
01/28/2022 00H,10307
01/27/2022 23H,9991
01/27/2022 22H,9818
01/27/2022 21H,9123
01/27/2022 20H,9311
01/27/2022 19H,9593
01/27/2022 18H,9801
01/27/2022 17H,9821
01/27/2022 16H,10264
01/27/2022 15H,10891
01/27/2022 14H,10561
01/27/2022 13H,9897
01/27/2022 12H,9645
01/27/2022 11H,9075
01/27/2022 10H,8775
01/27/2022 09H,7912
01/27/2022 08H,8190
01/27/2022 07H,8364
01/27/2022 06H,8421
01/27/2022 05H,9743
01/27/2022 04H,9683
01/27/2022 03H,10427
01/27/2022 02H,11505
01/27/2022 01H,11460
01/27/2022 00H,10419
01/26/2022 23H,10284
01/26/2022 22H,10138
01/26/2022 21H,10070
01/26/2022 20H,10016
01/26/2022 19H,10060
01/26/2022 18H,10172
01/26/2022 17H,10384
01/26/2022 16H,11153
01/26/2022 15H,11605
01/26/2022 14H,11096
01/26/2022 13H,10770
01/26/2022 12H,10342
01/26/2022 11H,9503
01/26/2022 10H,8822
01/26/2022 09H,8561
01/26/2022 08H,8846
01/26/2022 07H,9075
01/26/2022 06H,9591
01/26/2022 05H,9541
01/26/2022 04H,9717
01/26/2022 03H,11180
01/26/2022 02H,11413
01/26/2022 01H,11016
01/26/2022 00H,10517
01/25/2022 23H,10403
01/25/2022 22H,9791
01/25/2022 21H,9200
01/25/2022 20H,9287
01/25/2022 19H,9418
01/25/2022 18H,9304
01/25/2022 17H,9544
01/25/2022 16H,9966
01/25/2022 15H,10027
01/25/2022 14H,9878
01/25/2022 13H,9810
01/25/2022 12H,9567
01/25/2022 11H,9186
01/25/2022 10H,9104
01/25/2022 09H,8451
01/25/2022 08H,8750
01/25/2022 07H,8838
01/25/2022 06H,9093
01/25/2022 05H,9330
01/25/2022 04H,9594
01/25/2022 03H,10931
01/25/2022 02H,11288
01/25/2022 01H,11126
01/25/2022 00H,10434
01/24/2022 23H,10491
01/24/2022 22H,10152
01/24/2022 21H,9466
01/24/2022 20H,9446
01/24/2022 19H,9477
01/24/2022 18H,9649
01/24/2022 17H,9911
01/24/2022 16H,10149
01/24/2022 15H,10914
01/24/2022 14H,10841
01/24/2022 13H,10900
01/24/2022 12H,10078
01/24/2022 11H,9396
01/24/2022 10H,9071
01/24/2022 09H,9084
01/24/2022 08H,8716
01/24/2022 07H,8758
01/24/2022 06H,8797
01/24/2022 05H,8799
01/24/2022 04H,9696
01/24/2022 03H,10858
01/24/2022 02H,11006
01/24/2022 01H,10674
01/24/2022 00H,9848
01/23/2022 23H,10061
01/23/2022 22H,9592
01/23/2022 21H,9151
01/23/2022 20H,9397
01/23/2022 19H,9409
01/23/2022 18H,9277
01/23/2022 17H,9515
01/23/2022 16H,10020
01/23/2022 15H,10488
01/23/2022 14H,10378
01/23/2022 13H,10042
01/23/2022 12H,9093
01/23/2022 11H,8301
01/23/2022 10H,8349
01/23/2022 09H,8543
01/23/2022 08H,8438
01/23/2022 07H,8500
01/23/2022 06H,8589
01/23/2022 05H,8491
01/23/2022 04H,9109
01/23/2022 03H,10070
01/23/2022 02H,10238
01/23/2022 01H,9526
01/23/2022 00H,9614
01/22/2022 23H,9598
01/22/2022 22H,9401
01/22/2022 21H,9264
01/22/2022 20H,9443
01/22/2022 19H,9579
01/22/2022 18H,9828
01/22/2022 17H,9808
01/22/2022 16H,10162
01/22/2022 15H,9928
01/22/2022 14H,9354
01/22/2022 13H,8920
01/22/2022 12H,8094
01/22/2022 11H,7854
01/22/2022 10H,7957
01/22/2022 09H,7884
01/22/2022 08H,7908
01/22/2022 07H,8106
01/22/2022 06H,8120
01/22/2022 05H,9011
01/22/2022 04H,8759
01/22/2022 03H,9733
01/22/2022 02H,10190
01/22/2022 01H,10961
01/22/2022 00H,10308
01/21/2022 23H,10021
01/21/2022 22H,9851
01/21/2022 21H,10063
01/21/2022 20H,10063
01/21/2022 19H,10014
01/21/2022 18H,10186
01/21/2022 17H,10370
01/21/2022 16H,10552
01/21/2022 15H,10768
01/21/2022 14H,10445
01/21/2022 13H,10101
01/21/2022 12H,9957
01/21/2022 11H,8821
01/21/2022 10H,8085
01/21/2022 09H,7812
01/21/2022 08H,8136
01/21/2022 07H,8125
01/21/2022 06H,8177
01/21/2022 05H,8390
01/21/2022 04H,9257
01/21/2022 03H,10112
01/21/2022 02H,11150
01/21/2022 01H,10912
01/21/2022 00H,10026
01/20/2022 23H,9959
01/20/2022 22H,9434
01/20/2022 21H,9361
01/20/2022 20H,9273
01/20/2022 19H,9350
01/20/2022 18H,9320
01/20/2022 17H,9575
01/20/2022 16H,9707
01/20/2022 15H,9906
01/20/2022 14H,9447
01/20/2022 13H,9178
01/20/2022 12H,9096
01/20/2022 11H,8227
01/20/2022 10H,7123
01/20/2022 09H,7080
01/20/2022 08H,7097
01/20/2022 07H,7336
01/20/2022 06H,8649
01/20/2022 05H,8088
01/20/2022 04H,8579
01/20/2022 03H,8898
01/20/2022 02H,9130
01/20/2022 01H,8637
01/20/2022 00H,8142
01/19/2022 23H,7790
