Net generation from coal for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.COL.H
16:49:57 GMT+0200 (czas środkowoeuropejski letni)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.COL.H megawatthours
03/4/2022 19H,78302
03/4/2022 18H,79836
03/4/2022 17H,80855
03/4/2022 16H,85208
03/4/2022 15H,87838
03/4/2022 14H,88900
03/4/2022 13H,89397
03/4/2022 12H,86457
03/4/2022 11H,81739
03/4/2022 10H,77467
03/4/2022 09H,76711
03/4/2022 08H,78415
03/4/2022 07H,80384
03/4/2022 06H,83141
03/4/2022 05H,82943
03/4/2022 04H,89951
03/4/2022 03H,95540
03/4/2022 02H,99906
03/4/2022 01H,100835
03/4/2022 00H,98482
03/3/2022 23H,95599
03/3/2022 22H,94208
03/3/2022 21H,94730
03/3/2022 20H,96484
03/3/2022 19H,97326
03/3/2022 18H,97910
03/3/2022 17H,97922
03/3/2022 16H,99353
03/3/2022 15H,100525
03/3/2022 14H,100523
03/3/2022 13H,98257
03/3/2022 12H,93225
03/3/2022 11H,86367
03/3/2022 10H,80696
03/3/2022 09H,78525
03/3/2022 08H,77082
03/3/2022 07H,77340
03/3/2022 06H,79247
03/3/2022 05H,85235
03/3/2022 04H,87185
03/3/2022 03H,93318
03/3/2022 02H,98845
03/3/2022 01H,101099
03/3/2022 00H,100644
03/2/2022 23H,100114
03/2/2022 22H,96561
03/2/2022 21H,93988
03/2/2022 20H,94661
03/2/2022 19H,96094
03/2/2022 18H,98701
03/2/2022 17H,99979
03/2/2022 16H,101304
03/2/2022 15H,102931
03/2/2022 14H,105326
03/2/2022 13H,107637
03/2/2022 12H,102150
03/2/2022 11H,93759
03/2/2022 10H,86707
03/2/2022 09H,84276
03/2/2022 08H,84307
03/2/2022 07H,86075
03/2/2022 06H,89709
03/2/2022 05H,98667
03/2/2022 04H,100689
03/2/2022 03H,104668
03/2/2022 02H,108235
03/2/2022 01H,109467
03/2/2022 00H,107268
03/1/2022 23H,104684
03/1/2022 22H,102232
03/1/2022 21H,101798
03/1/2022 20H,101998
03/1/2022 19H,102211
03/1/2022 18H,103218
03/1/2022 17H,105436
03/1/2022 16H,107834
03/1/2022 15H,109925
03/1/2022 14H,112007
03/1/2022 13H,112131
03/1/2022 12H,106160
03/1/2022 11H,98740
03/1/2022 10H,93124
03/1/2022 09H,88871
03/1/2022 08H,87636
03/1/2022 07H,88952
03/1/2022 06H,92018
03/1/2022 05H,96222
03/1/2022 04H,101673
03/1/2022 03H,106557
03/1/2022 02H,111275
03/1/2022 01H,112341
03/1/2022 00H,107381
02/28/2022 23H,102710
02/28/2022 22H,97881
02/28/2022 21H,99347
02/28/2022 20H,96927
02/28/2022 19H,100529
02/28/2022 18H,104029
02/28/2022 17H,106817
02/28/2022 16H,109126
02/28/2022 15H,111572
02/28/2022 14H,113588
02/28/2022 13H,113202
02/28/2022 12H,109531
02/28/2022 11H,101601
02/28/2022 10H,95948
02/28/2022 09H,94090
02/28/2022 08H,92674
02/28/2022 07H,93507
02/28/2022 06H,95636
02/28/2022 05H,98888
02/28/2022 04H,105035
02/28/2022 03H,110621
02/28/2022 02H,114906
02/28/2022 01H,113323
02/28/2022 00H,105322
02/27/2022 23H,98042
02/27/2022 22H,95347
02/27/2022 21H,95114
02/27/2022 20H,97168
02/27/2022 19H,99327
02/27/2022 18H,101717
02/27/2022 17H,104244
02/27/2022 16H,106437
02/27/2022 15H,106827
02/27/2022 14H,106889
02/27/2022 13H,106998
02/27/2022 12H,105289
02/27/2022 11H,101366
02/27/2022 10H,99180
02/27/2022 09H,99345
02/27/2022 08H,100054
02/27/2022 07H,100996
02/27/2022 06H,102068
02/27/2022 05H,105785
02/27/2022 04H,106890
02/27/2022 03H,109727
02/27/2022 02H,112602
02/27/2022 01H,112035
02/27/2022 00H,108367
02/26/2022 23H,103678
02/26/2022 22H,102156
02/26/2022 21H,102759
02/26/2022 20H,105357
02/26/2022 19H,109205
02/26/2022 18H,111606
02/26/2022 17H,113375
02/26/2022 16H,113716
02/26/2022 15H,114305
02/26/2022 14H,113018
02/26/2022 13H,110933
02/26/2022 12H,107101
02/26/2022 11H,105163
02/26/2022 10H,102294
02/26/2022 09H,102838
02/26/2022 08H,103827
02/26/2022 07H,105525
02/26/2022 06H,108311
02/26/2022 05H,116056
02/26/2022 04H,118657
02/26/2022 03H,121274
02/26/2022 02H,122596
02/26/2022 01H,122122
02/26/2022 00H,120220
02/25/2022 23H,119575
02/25/2022 22H,118843
02/25/2022 21H,117758
02/25/2022 20H,118722
02/25/2022 19H,120846
02/25/2022 18H,123732
02/25/2022 17H,125214
02/25/2022 16H,126178
02/25/2022 15H,127368
02/25/2022 14H,126848
02/25/2022 13H,125448
02/25/2022 12H,121880
02/25/2022 11H,118078
02/25/2022 10H,113773
02/25/2022 09H,112993
02/25/2022 08H,112671
02/25/2022 07H,113472
02/25/2022 06H,115852
02/25/2022 05H,117097
02/25/2022 04H,122248
02/25/2022 03H,124313
02/25/2022 02H,125229
02/25/2022 01H,123510
02/25/2022 00H,121319
02/24/2022 23H,120279
02/24/2022 22H,119748
02/24/2022 21H,120992
02/24/2022 20H,121944
02/24/2022 19H,121859
02/24/2022 18H,122464
02/24/2022 17H,122384
02/24/2022 16H,122903
02/24/2022 15H,122225
02/24/2022 14H,121767
02/24/2022 13H,120883
02/24/2022 12H,116575
02/24/2022 11H,112337
02/24/2022 10H,110157
02/24/2022 09H,109668
02/24/2022 08H,110018
02/24/2022 07H,110598
02/24/2022 06H,111935
02/24/2022 05H,109086
02/24/2022 04H,117195
02/24/2022 03H,119909
02/24/2022 02H,120280
02/24/2022 01H,120015
02/24/2022 00H,119445
02/23/2022 23H,118333
02/23/2022 22H,116942
02/23/2022 21H,115672
02/23/2022 20H,115142
02/23/2022 19H,115505
02/23/2022 18H,115914
02/23/2022 17H,114676
02/23/2022 16H,112800
02/23/2022 15H,111226
02/23/2022 14H,108805
02/23/2022 13H,104453
02/23/2022 12H,97020
02/23/2022 11H,90018
02/23/2022 10H,86441
02/23/2022 09H,85983
02/23/2022 08H,85633
02/23/2022 07H,86952
02/23/2022 06H,89952
02/23/2022 05H,95053
02/23/2022 04H,97082
02/23/2022 03H,101140
02/23/2022 02H,103716
02/23/2022 01H,103789
02/23/2022 00H,102092
02/22/2022 23H,98880
02/22/2022 22H,98366
02/22/2022 21H,99031
02/22/2022 20H,99758
02/22/2022 19H,101210
02/22/2022 18H,103010
02/22/2022 17H,103022
02/22/2022 16H,102873
02/22/2022 15H,101274
02/22/2022 14H,100348
02/22/2022 13H,95647
02/22/2022 12H,89076
02/22/2022 11H,81539
02/22/2022 10H,78062
02/22/2022 09H,76696
02/22/2022 08H,76899
02/22/2022 07H,78987
02/22/2022 06H,81905
02/22/2022 05H,87144
02/22/2022 04H,90127
02/22/2022 03H,93061
02/22/2022 02H,95441
02/22/2022 01H,96004
02/22/2022 00H,93999
02/21/2022 23H,92730
02/21/2022 22H,90220
02/21/2022 21H,89277
02/21/2022 20H,89894
02/21/2022 19H,91149
02/21/2022 18H,92564
02/21/2022 17H,94690
02/21/2022 16H,94508
02/21/2022 15H,93616
02/21/2022 14H,93408
02/21/2022 13H,91576
02/21/2022 12H,87618
02/21/2022 11H,82214
02/21/2022 10H,79074
02/21/2022 09H,77868
02/21/2022 08H,78959
02/21/2022 07H,81008
02/21/2022 06H,82674
02/21/2022 05H,87982
02/21/2022 04H,87919
02/21/2022 03H,90095
02/21/2022 02H,94036
02/21/2022 01H,95254
02/21/2022 00H,88654
02/20/2022 23H,81062
02/20/2022 22H,76520
02/20/2022 21H,76763
02/20/2022 20H,78100
02/20/2022 19H,79506
02/20/2022 18H,80568
02/20/2022 17H,82683
02/20/2022 16H,85513
02/20/2022 15H,88426
02/20/2022 14H,90676
02/20/2022 13H,90823
02/20/2022 12H,89001
02/20/2022 11H,87228
02/20/2022 10H,85844
02/20/2022 09H,86012
02/20/2022 08H,87135
02/20/2022 07H,88728
02/20/2022 06H,90592
02/20/2022 05H,91641
02/20/2022 04H,94528
02/20/2022 03H,97713
02/20/2022 02H,99155
02/20/2022 01H,98187
02/20/2022 00H,90119
02/19/2022 23H,84777
02/19/2022 22H,82507
02/19/2022 21H,86314
02/19/2022 20H,91433
02/19/2022 19H,96583
02/19/2022 18H,101081
02/19/2022 17H,106264
02/19/2022 16H,108217
02/19/2022 15H,109744
02/19/2022 14H,110811
02/19/2022 13H,110566
02/19/2022 12H,108108
02/19/2022 11H,105862
02/19/2022 10H,104600
02/19/2022 09H,103002
02/19/2022 08H,101498
02/19/2022 07H,101751
02/19/2022 06H,102255
02/19/2022 05H,103023
02/19/2022 04H,107553
02/19/2022 03H,110306
02/19/2022 02H,111567
02/19/2022 01H,110557
02/19/2022 00H,104080
02/18/2022 23H,97512
02/18/2022 22H,95528
02/18/2022 21H,95775
02/18/2022 20H,99119
02/18/2022 19H,102020
02/18/2022 18H,104222
02/18/2022 17H,106868
02/18/2022 16H,111161
02/18/2022 15H,111702
02/18/2022 14H,111296
02/18/2022 13H,107695
02/18/2022 12H,102782
02/18/2022 11H,98945
02/18/2022 10H,95746
02/18/2022 09H,96307
02/18/2022 08H,98579
02/18/2022 07H,101094
02/18/2022 06H,103718
02/18/2022 05H,106070
02/18/2022 04H,110904
02/18/2022 03H,114421
02/18/2022 02H,116435
02/18/2022 01H,115346
02/18/2022 00H,109920
02/17/2022 23H,106349
02/17/2022 22H,103290
02/17/2022 21H,102212
02/17/2022 20H,102497
02/17/2022 19H,103160
02/17/2022 18H,103428
02/17/2022 17H,103684
02/17/2022 16H,101835
02/17/2022 15H,100613
02/17/2022 14H,98070
02/17/2022 13H,92959
02/17/2022 12H,87631
02/17/2022 11H,80167
02/17/2022 10H,76649
02/17/2022 09H,75897
02/17/2022 08H,76456
02/17/2022 07H,77899
02/17/2022 06H,81817
02/17/2022 05H,91772
02/17/2022 04H,89278
02/17/2022 03H,93834
02/17/2022 02H,96813
02/17/2022 01H,98688
02/17/2022 00H,95341
02/16/2022 23H,94422
02/16/2022 22H,92792
02/16/2022 21H,93748
02/16/2022 20H,93596
02/16/2022 19H,94806
02/16/2022 18H,94963
02/16/2022 17H,96048
02/16/2022 16H,97317
02/16/2022 15H,101053
02/16/2022 14H,103712
02/16/2022 13H,104905
02/16/2022 12H,98881
02/16/2022 11H,91538
02/16/2022 10H,88050
02/16/2022 09H,87567
02/16/2022 08H,88142
02/16/2022 07H,90790
02/16/2022 06H,92839
02/16/2022 05H,103052
02/16/2022 04H,101468
02/16/2022 03H,106009
02/16/2022 02H,109011
02/16/2022 01H,106595
02/16/2022 00H,102051
02/15/2022 23H,97450
02/15/2022 22H,94123
02/15/2022 21H,93442
02/15/2022 20H,95455
02/15/2022 19H,96959
02/15/2022 18H,101273
02/15/2022 17H,105668
02/15/2022 16H,111590
02/15/2022 15H,117268
02/15/2022 14H,123789
02/15/2022 13H,122121
02/15/2022 12H,116991
02/15/2022 11H,111568
02/15/2022 10H,109014
02/15/2022 09H,108025
02/15/2022 08H,106326
02/15/2022 07H,107409
02/15/2022 06H,108557
02/15/2022 05H,108318
02/15/2022 04H,115605
02/15/2022 03H,118799
02/15/2022 02H,121663
02/15/2022 01H,123978
02/15/2022 00H,116717
02/14/2022 23H,113401
02/14/2022 22H,111538
02/14/2022 21H,112612
02/14/2022 20H,115174
02/14/2022 19H,117512
02/14/2022 18H,120607
02/14/2022 17H,123692
02/14/2022 16H,124759
02/14/2022 15H,127056
02/14/2022 14H,132081
02/14/2022 13H,129250
02/14/2022 12H,122553
02/14/2022 11H,116679
02/14/2022 10H,113401
02/14/2022 09H,111761
02/14/2022 08H,109470
02/14/2022 07H,109177
02/14/2022 06H,111389
02/14/2022 05H,109070
02/14/2022 04H,116589
02/14/2022 03H,119057
02/14/2022 02H,120047
02/14/2022 01H,118983
02/14/2022 00H,114327
02/13/2022 23H,109873
02/13/2022 22H,105631
02/13/2022 21H,105570
02/13/2022 20H,107253
02/13/2022 19H,108608
02/13/2022 18H,111064
02/13/2022 17H,113496
02/13/2022 16H,116735
02/13/2022 15H,115980
02/13/2022 14H,113089
02/13/2022 13H,107811
02/13/2022 12H,103624
02/13/2022 11H,99240
02/13/2022 10H,96822
02/13/2022 09H,97263
02/13/2022 08H,98653
02/13/2022 07H,101258
02/13/2022 06H,103551
02/13/2022 05H,102988
02/13/2022 04H,109935
02/13/2022 03H,113690
02/13/2022 02H,115298
02/13/2022 01H,114272
02/13/2022 00H,108656
02/12/2022 23H,104335
02/12/2022 22H,102921
02/12/2022 21H,102728
02/12/2022 20H,102939
02/12/2022 19H,102900
02/12/2022 18H,104455
02/12/2022 17H,106752
02/12/2022 16H,107125
02/12/2022 15H,104645
02/12/2022 14H,100182
02/12/2022 13H,95812
02/12/2022 12H,90407
02/12/2022 11H,85685
02/12/2022 10H,81563
02/12/2022 09H,79095
02/12/2022 08H,77786
02/12/2022 07H,78597
02/12/2022 06H,82309
02/12/2022 05H,87267
02/12/2022 04H,87357
02/12/2022 03H,88254
02/12/2022 02H,89609
02/12/2022 01H,88185
02/12/2022 00H,85063
02/11/2022 23H,83834
02/11/2022 22H,82721
02/11/2022 21H,83209
02/11/2022 20H,83668
02/11/2022 19H,83552
02/11/2022 18H,84170
02/11/2022 17H,86658
02/11/2022 16H,90985
02/11/2022 15H,95936
02/11/2022 14H,100004
02/11/2022 13H,100574
02/11/2022 12H,95722
02/11/2022 11H,87301
02/11/2022 10H,82474
02/11/2022 09H,81020
02/11/2022 08H,81426
02/11/2022 07H,82813
02/11/2022 06H,84476
02/11/2022 05H,90944
02/11/2022 04H,92603
02/11/2022 03H,97731
02/11/2022 02H,101510
02/11/2022 01H,102652
02/11/2022 00H,97026
02/10/2022 23H,92892
02/10/2022 22H,91988
02/10/2022 21H,93509
02/10/2022 20H,96117
02/10/2022 19H,97314
02/10/2022 18H,99792
02/10/2022 17H,103045
02/10/2022 16H,108373
02/10/2022 15H,113483
02/10/2022 14H,117677
02/10/2022 13H,116973
02/10/2022 12H,112114
02/10/2022 11H,103119
02/10/2022 10H,96955
02/10/2022 09H,95026
02/10/2022 08H,96017
02/10/2022 07H,96605
02/10/2022 06H,99504
02/10/2022 05H,104237
02/10/2022 04H,105773
02/10/2022 03H,109033
02/10/2022 02H,109089
02/10/2022 01H,108481
02/10/2022 00H,102840
02/9/2022 23H,98071
02/9/2022 22H,93525
02/9/2022 21H,92737
02/9/2022 20H,94404
02/9/2022 19H,95644
02/9/2022 18H,99461
02/9/2022 17H,103959
02/9/2022 16H,107590
02/9/2022 15H,111705
02/9/2022 14H,115719
02/9/2022 13H,115557
02/9/2022 12H,112597
02/9/2022 11H,106073
02/9/2022 10H,104510
02/9/2022 09H,101582
02/9/2022 08H,99679
02/9/2022 07H,100278
02/9/2022 06H,103093
02/9/2022 05H,112025
02/9/2022 04H,109428
02/9/2022 03H,111137
02/9/2022 02H,111826
02/9/2022 01H,109072
02/9/2022 00H,100010
02/8/2022 23H,94254
02/8/2022 22H,93073
02/8/2022 21H,94630
02/8/2022 20H,97580
02/8/2022 19H,101668
02/8/2022 18H,105985
02/8/2022 17H,110998
02/8/2022 16H,114706
02/8/2022 15H,119856
02/8/2022 14H,122183
02/8/2022 13H,120199
02/8/2022 12H,115782
02/8/2022 11H,110958
02/8/2022 10H,108385
02/8/2022 09H,107369
02/8/2022 08H,107417
02/8/2022 07H,108795
02/8/2022 06H,112022
02/8/2022 05H,114955
02/8/2022 04H,124430
02/8/2022 03H,130904
02/8/2022 02H,133169
02/8/2022 01H,131932
02/8/2022 00H,127949
02/7/2022 23H,123941
02/7/2022 22H,121157
02/7/2022 21H,120327
02/7/2022 20H,122892
02/7/2022 19H,124470
02/7/2022 18H,127531
02/7/2022 17H,130999
02/7/2022 16H,131993
02/7/2022 15H,133413
02/7/2022 14H,134885
02/7/2022 13H,133871
02/7/2022 12H,130086
02/7/2022 11H,125234
02/7/2022 10H,122178
02/7/2022 09H,120317
02/7/2022 08H,119351
02/7/2022 07H,118889
02/7/2022 06H,119785
02/7/2022 05H,123677
02/7/2022 04H,123679
02/7/2022 03H,124143
02/7/2022 02H,125820
02/7/2022 01H,121598
02/7/2022 00H,109580
02/6/2022 23H,100501
02/6/2022 22H,97721
02/6/2022 21H,96968
02/6/2022 20H,100096
02/6/2022 19H,105334
02/6/2022 18H,109495
02/6/2022 17H,115527
02/6/2022 16H,118421
02/6/2022 15H,121779
02/6/2022 14H,124032
02/6/2022 13H,122767
02/6/2022 12H,121252
02/6/2022 11H,119175
02/6/2022 10H,118035
02/6/2022 09H,117629
02/6/2022 08H,117712
02/6/2022 07H,118046
02/6/2022 06H,120071
02/6/2022 05H,117889
02/6/2022 04H,122817
02/6/2022 03H,122584
02/6/2022 02H,122463
02/6/2022 01H,119332
02/6/2022 00H,110425
02/5/2022 23H,104491
02/5/2022 22H,101320
02/5/2022 21H,101053
02/5/2022 20H,103542
02/5/2022 19H,108940
02/5/2022 18H,115338
02/5/2022 17H,119220
02/5/2022 16H,122592
02/5/2022 15H,123840
02/5/2022 14H,124067
02/5/2022 13H,122737
02/5/2022 12H,121146
02/5/2022 11H,120264
02/5/2022 10H,119200
02/5/2022 09H,119553
02/5/2022 08H,121380
02/5/2022 07H,123055
02/5/2022 06H,124478
02/5/2022 05H,123547
02/5/2022 04H,129745
02/5/2022 03H,131559
02/5/2022 02H,133580
02/5/2022 01H,133600
02/5/2022 00H,130150
02/4/2022 23H,127215
02/4/2022 22H,125570
02/4/2022 21H,126196
02/4/2022 20H,128213
02/4/2022 19H,129374
02/4/2022 18H,129993
02/4/2022 17H,130199
02/4/2022 16H,129792
02/4/2022 15H,128468
02/4/2022 14H,126945
02/4/2022 13H,124722
02/4/2022 12H,120931
02/4/2022 11H,115555
02/4/2022 10H,112733
02/4/2022 09H,112691
02/4/2022 08H,113526
02/4/2022 07H,114961
02/4/2022 06H,117644
02/4/2022 05H,119778
02/4/2022 04H,124206
02/4/2022 03H,126392
02/4/2022 02H,128733
02/4/2022 01H,130794
02/4/2022 00H,129382
02/3/2022 23H,127130
02/3/2022 22H,125500
02/3/2022 21H,125375
02/3/2022 20H,126026
02/3/2022 19H,127358
02/3/2022 18H,127433
02/3/2022 17H,126352
02/3/2022 16H,124821
02/3/2022 15H,123389
02/3/2022 14H,121081
02/3/2022 13H,117780
02/3/2022 12H,113178
02/3/2022 11H,107807
02/3/2022 10H,104209
02/3/2022 09H,102675
02/3/2022 08H,102300
02/3/2022 07H,102616
02/3/2022 06H,105822
02/3/2022 05H,114118
02/3/2022 04H,115289
02/3/2022 03H,119348
02/3/2022 02H,121291
02/3/2022 01H,121351
02/3/2022 00H,117742
02/2/2022 23H,113425
02/2/2022 22H,110750
02/2/2022 21H,109978
02/2/2022 20H,109813
02/2/2022 19H,111933
02/2/2022 18H,112221
02/2/2022 17H,112449
02/2/2022 16H,114943
02/2/2022 15H,117244
02/2/2022 14H,116691
02/2/2022 13H,113962
02/2/2022 12H,109511
02/2/2022 11H,104028
02/2/2022 10H,101173
02/2/2022 09H,100859
02/2/2022 08H,100947
02/2/2022 07H,101199
02/2/2022 06H,103884
02/2/2022 05H,114380
02/2/2022 04H,112857
02/2/2022 03H,116802
02/2/2022 02H,118631
02/2/2022 01H,118854
02/2/2022 00H,114431
02/1/2022 23H,109231
02/1/2022 22H,105012
02/1/2022 21H,102706
02/1/2022 20H,103503
02/1/2022 19H,105238
02/1/2022 18H,107801
02/1/2022 17H,110894
02/1/2022 16H,114036
02/1/2022 15H,118437
02/1/2022 14H,120987
02/1/2022 13H,119615
02/1/2022 12H,116162
02/1/2022 11H,112867
02/1/2022 10H,109651
02/1/2022 09H,106877
02/1/2022 08H,105906
02/1/2022 07H,106838
02/1/2022 06H,110374
02/1/2022 05H,117125
02/1/2022 04H,118679
02/1/2022 03H,121658
02/1/2022 02H,123624
02/1/2022 01H,125029
02/1/2022 00H,120909
01/31/2022 23H,116774
01/31/2022 22H,115193
01/31/2022 21H,117905
01/31/2022 20H,122323
01/31/2022 19H,126669
01/31/2022 18H,132714
01/31/2022 17H,135451
01/31/2022 16H,138856
01/31/2022 15H,140576
01/31/2022 14H,141778
01/31/2022 13H,140779
01/31/2022 12H,136696
01/31/2022 11H,131877
01/31/2022 10H,126898
01/31/2022 09H,122791
01/31/2022 08H,120716
01/31/2022 07H,122652
01/31/2022 06H,126242
01/31/2022 05H,133238
01/31/2022 04H,137034
01/31/2022 03H,140395
01/31/2022 02H,141022
01/31/2022 01H,139977
01/31/2022 00H,136680
01/30/2022 23H,131222
01/30/2022 22H,128372
01/30/2022 21H,128197
01/30/2022 20H,130406
01/30/2022 19H,134001
01/30/2022 18H,136888
01/30/2022 17H,139600
01/30/2022 16H,141032
01/30/2022 15H,142008
01/30/2022 14H,141298
01/30/2022 13H,138921
01/30/2022 12H,135927
01/30/2022 11H,131342
01/30/2022 10H,127955
01/30/2022 09H,127013
01/30/2022 08H,127145
01/30/2022 07H,127725
01/30/2022 06H,131664
01/30/2022 05H,133184
01/30/2022 04H,137775
01/30/2022 03H,140673
01/30/2022 02H,144447
01/30/2022 01H,145467
01/30/2022 00H,142166
01/29/2022 23H,135072
01/29/2022 22H,129260
01/29/2022 21H,127770
01/29/2022 20H,129248
01/29/2022 19H,133771
01/29/2022 18H,137903
01/29/2022 17H,140666
01/29/2022 16H,139815
01/29/2022 15H,138976
01/29/2022 14H,140586
01/29/2022 13H,138648
01/29/2022 12H,135086
01/29/2022 11H,132384
01/29/2022 10H,129658
01/29/2022 09H,128985
01/29/2022 08H,129627
01/29/2022 07H,130620
01/29/2022 06H,133059
01/29/2022 05H,133184
01/29/2022 04H,138730
01/29/2022 03H,140162
01/29/2022 02H,142023
01/29/2022 01H,142426
01/29/2022 00H,139190
01/28/2022 23H,135450
01/28/2022 22H,132230
01/28/2022 21H,131577
01/28/2022 20H,133151
01/28/2022 19H,135516
01/28/2022 18H,137580
01/28/2022 17H,140298
01/28/2022 16H,143649
01/28/2022 15H,143408
01/28/2022 14H,142539
01/28/2022 13H,137571
01/28/2022 12H,131613
01/28/2022 11H,126236
01/28/2022 10H,122532
01/28/2022 09H,120491
01/28/2022 08H,118980
01/28/2022 07H,118923
01/28/2022 06H,121421
01/28/2022 05H,129541
01/28/2022 04H,129849
01/28/2022 03H,133380
01/28/2022 02H,137296
01/28/2022 01H,137469
01/28/2022 00H,132922
01/27/2022 23H,128340
01/27/2022 22H,125346
01/27/2022 21H,123933
01/27/2022 20H,125813
01/27/2022 19H,129293
01/27/2022 18H,133363
01/27/2022 17H,137462
01/27/2022 16H,141326
01/27/2022 15H,141685
01/27/2022 14H,145164
01/27/2022 13H,143064
01/27/2022 12H,137936
01/27/2022 11H,132675
01/27/2022 10H,128801
01/27/2022 09H,128373
01/27/2022 08H,127613
01/27/2022 07H,127509
01/27/2022 06H,127618
01/27/2022 05H,125005
01/27/2022 04H,135881
01/27/2022 03H,139765
01/27/2022 02H,142024
01/27/2022 01H,143065
01/27/2022 00H,137567
01/26/2022 23H,131316
01/26/2022 22H,126319
01/26/2022 21H,127159
01/26/2022 20H,129777
01/26/2022 19H,132196
01/26/2022 18H,135201
01/26/2022 17H,138146
01/26/2022 16H,142069
01/26/2022 15H,144509
01/26/2022 14H,146339
01/26/2022 13H,147043
01/26/2022 12H,142248
01/26/2022 11H,136353
01/26/2022 10H,130797
01/26/2022 09H,128257
01/26/2022 08H,126473
01/26/2022 07H,125429
01/26/2022 06H,125542
01/26/2022 05H,125152
01/26/2022 04H,129034
01/26/2022 03H,132702
01/26/2022 02H,134998
01/26/2022 01H,135597
01/26/2022 00H,133668
01/25/2022 23H,129732
01/25/2022 22H,126740
01/25/2022 21H,125662
01/25/2022 20H,126050
01/25/2022 19H,127486
01/25/2022 18H,131283
01/25/2022 17H,132910
01/25/2022 16H,135477
01/25/2022 15H,137384
01/25/2022 14H,139559
01/25/2022 13H,136307
01/25/2022 12H,130577
01/25/2022 11H,121565
01/25/2022 10H,116146
01/25/2022 09H,115613
01/25/2022 08H,115031
01/25/2022 07H,115812
01/25/2022 06H,117283
01/25/2022 05H,122939
01/25/2022 04H,123703
01/25/2022 03H,127265
01/25/2022 02H,129932
01/25/2022 01H,131555
01/25/2022 00H,126828
01/24/2022 23H,120846
01/24/2022 22H,116289
01/24/2022 21H,114770
01/24/2022 20H,117060
01/24/2022 19H,119152
01/24/2022 18H,120643
01/24/2022 17H,125875
01/24/2022 16H,128227
01/24/2022 15H,130339
01/24/2022 14H,132196
01/24/2022 13H,132385
01/24/2022 12H,126424
01/24/2022 11H,119518
01/24/2022 10H,115189
01/24/2022 09H,112244
01/24/2022 08H,111854
01/24/2022 07H,112660
01/24/2022 06H,115183
01/24/2022 05H,124460
01/24/2022 04H,129592
01/24/2022 03H,135118
01/24/2022 02H,139755
01/24/2022 01H,140160
01/24/2022 00H,134917
01/23/2022 23H,127202
01/23/2022 22H,120769
01/23/2022 21H,118345
01/23/2022 20H,118790
01/23/2022 19H,121216
01/23/2022 18H,124126
01/23/2022 17H,127715
01/23/2022 16H,128706
01/23/2022 15H,128109
01/23/2022 14H,128770
01/23/2022 13H,125991
01/23/2022 12H,123728
01/23/2022 11H,121934
01/23/2022 10H,121558
01/23/2022 09H,121835
01/23/2022 08H,122805
01/23/2022 07H,124394
01/23/2022 06H,126937
01/23/2022 05H,132846
01/23/2022 04H,131870
01/23/2022 03H,133358
01/23/2022 02H,136419
01/23/2022 01H,137518
01/23/2022 00H,133999
01/22/2022 23H,126271
01/22/2022 22H,122949
01/22/2022 21H,121243
01/22/2022 20H,121821
01/22/2022 19H,125213
01/22/2022 18H,130343
01/22/2022 17H,135400
01/22/2022 16H,140614
01/22/2022 15H,140778
01/22/2022 14H,139040
01/22/2022 13H,135771
01/22/2022 12H,133405
01/22/2022 11H,131211
01/22/2022 10H,130494
01/22/2022 09H,129290
01/22/2022 08H,129096
01/22/2022 07H,130066
01/22/2022 06H,132487
01/22/2022 05H,133507
01/22/2022 04H,137767
01/22/2022 03H,140871
01/22/2022 02H,142232
01/22/2022 01H,142440
01/22/2022 00H,139696
01/21/2022 23H,135372
01/21/2022 22H,133467
01/21/2022 21H,134291
01/21/2022 20H,137490
01/21/2022 19H,140032
01/21/2022 18H,140616
01/21/2022 17H,142461
01/21/2022 16H,143394
01/21/2022 15H,143454
01/21/2022 14H,142167
01/21/2022 13H,139594
01/21/2022 12H,135838
01/21/2022 11H,133855
01/21/2022 10H,131885
01/21/2022 09H,131093
01/21/2022 08H,130941
